ID,LotSize (sq ft),Bedrooms,Bathrooms,Price ($),YearBuilt,Neighborhood,Latitude,Longitude
5567,6621,Three,2.5,276987,19xx,?,?,?
5568,?,4,1.4378548698886178,332380,1941,Midtown,?,?
5569,?,2,2.5,479343,1949,Uptown,33.634834,-118.476689
5570,large,?,3.4622582973253397,739466,1912,Uptown,34.742687,?
5571,large,3,2.5,699216,?,Midtown,34.671921,-117.770435
5572,?,Three,1.5519302123896692,314770,?,?,33.648463,?
5573,11345,4,?,700876,1935,Uptown,?,-117.662581
5574,10543,?,3.5592322847770856,419256,?,?,33.870586,-118.681801
5575,4939,?,1.9684068488835103,253445,1945,Suburbs,34.550439,?
5576,?,3,2.5,623039,19xx,Uptown,?,-117.903865
5577,large,Three,?,295069,19xx,Suburbs,34.674491,-118.128701
5578,large,4,3.911625858154596,310337,1970,Uptown,?,-118.246295
5579,?,Three,1.013603900430812,731677,19xx,?,34.004402,-117.60946
5580,large,Three,3.6746595425348296,635745,19xx,?,33.783225,-117.537083
5581,large,2,2.0258757992643845,497463,?,Uptown,?,-118.541503
5582,?,?,2.819522942012095,133749,1950,Uptown,33.682912,-118.074546
5583,?,3,?,763869,?,Suburbs,34.162577,-117.754769
5584,7611,?,2.0121273718214,588379,19xx,Downtown,34.289884,-118.845119
5585,?,?,2.5,291620,?,Outskirts,34.539986,-118.417598
5586,?,4,1.7238140400034543,471482,1995,Uptown,34.50156,-117.851065
5587,8060,2,?,129723,19xx,?,?,-117.766544
5588,6689,Three,?,515721,1913,?,?,?
5589,8907,?,2.5,546640,1905,?,34.783164,?
5590,8320,Three,?,636094,2000,Suburbs,?,-118.533849
5591,large,?,?,119413,?,Suburbs,?,-118.271334
5592,large,6,?,343290,?,Downtown,33.87796,-117.864175
5593,?,4,1.1654178380594895,549864,?,Downtown,?,?
5594,large,5,?,787719,?,Suburbs,?,?
5595,large,6,2.5,383446,?,Midtown,?,-118.379578
5596,8820,6,2.5,297638,?,Midtown,34.227235,-118.197897
5597,8524,Three,3.41205358219149,478171,1994,Downtown,?,-118.06623
5598,11997,Three,1.422977648364986,591058,19xx,Uptown,34.019093,-117.931281
5599,large,?,?,257756,1905,Suburbs,?,?
5600,8204,?,1.4587804166594123,378559,1937,Downtown,?,-118.833863
5601,large,Three,2.5,684025,19xx,Uptown,34.574866,?
5602,large,Three,?,431058,?,Uptown,?,-117.567575
5603,?,4,2.5,591688,?,Downtown,34.060344,?
5604,?,Three,?,289472,19xx,Uptown,34.490528,?
5605,large,Three,2.026375446490577,381104,?,Uptown,?,-117.931036
5606,6307,2,2.5,759913,19xx,Outskirts,?,-118.551186
5607,9653,5,3.5392205060874335,708931,?,Uptown,34.219092,-118.627333
5608,8632,6,2.5514564187489115,460677,1911,Downtown,?,-118.450809
5609,4850,?,2.4997392167086234,570238,19xx,?,33.554884,-117.675291
5610,9273,Three,2.5,127915,1958,?,?,-118.620743
5611,large,2,?,545185,?,Suburbs,34.25462,?
5612,6726,?,2.5,641848,1909,Outskirts,33.673559,?
5613,large,?,?,213762,?,?,34.378538,-117.598637
5614,?,Three,?,221662,?,Uptown,33.900272,-117.968324
5615,large,6,2.5,528359,1926,Uptown,?,?
5616,large,?,?,299553,1913,Downtown,33.543156,-117.578983
5617,?,Three,3.5056715275270935,183673,19xx,Outskirts,?,?
5618,11295,Three,2.5,252332,1974,Downtown,?,-117.868423
5619,?,3,?,737218,?,Outskirts,?,-118.487084
5620,10723,6,2.5,608085,19xx,?,?,-118.817498
5621,10017,1,2.5,483675,1928,Outskirts,33.680163,-118.942415
5622,large,Three,2.5,474009,?,?,?,-118.222999
5623,9899,Three,2.5,347940,19xx,Downtown,33.980774,-117.788825
5624,large,Three,2.6148334428194606,710570,?,Midtown,?,-118.64087
5625,6564,6,2.5,285884,1995,?,?,-118.771496
5626,large,2,2.5,692351,19xx,Uptown,34.403215,?
5627,large,?,3.8748789339075422,557316,?,?,34.048673,?
5628,large,2,2.5,391147,19xx,Downtown,?,?
5629,7069,Three,?,749347,1921,Midtown,?,?
5630,?,1,?,267764,19xx,Downtown,?,-118.544945
5631,?,?,2.5,106896,1946,Outskirts,?,-118.847134
5632,4401,?,1.038993594120784,751809,1914,Suburbs,34.289015,-118.738167
5633,large,Three,?,180601,19xx,Suburbs,34.649944,?
5634,?,?,2.5,734314,?,?,?,?
5635,?,3,2.5,602176,1974,?,33.754735,-117.833671
5636,?,Three,2.136006109180366,142569,?,Uptown,?,-118.083373
5637,large,?,2.5,536257,1939,?,?,-117.953303
5638,6115,2,3.297071864701555,197151,?,Downtown,?,?
5639,?,?,2.5,158370,19xx,?,?,?
5640,11255,Three,2.5,449942,19xx,?,34.509814,-118.362471
5641,large,6,2.5,580132,1953,Suburbs,?,?
5642,9562,4,2.5,771918,?,Downtown,?,?
5643,?,6,?,477323,?,Outskirts,?,?
5644,large,?,2.9042316278076483,546604,?,?,33.766668,?
5645,large,4,2.5,136067,1913,Downtown,?,?
5646,large,Three,1.4728889766048938,734087,19xx,Outskirts,?,-117.624939
5647,large,4,2.8837376079892354,419816,?,?,34.313264,?
5648,10018,Three,?,649616,19xx,Uptown,?,-117.877738
5649,large,?,?,798362,19xx,Midtown,34.033518,-118.469468
5650,?,?,3.8618355416386225,434046,1948,Downtown,?,?
5651,4519,Three,2.5,659020,1944,Outskirts,33.603042,-118.555662
5652,11990,Three,2.5,709297,?,Suburbs,?,?
5653,?,?,2.5,684750,?,?,?,?
5654,large,Three,?,516462,?,Uptown,33.532131,-117.647789
5655,?,Three,2.5,159808,2011,Downtown,33.524843,?
5656,large,5,?,145158,19xx,Suburbs,?,?
5657,large,Three,?,407984,?,Downtown,34.537737,?
5658,large,Three,?,208570,1903,Uptown,34.031946,?
5659,11686,Three,2.5,528253,?,?,33.905625,?
5660,11348,?,?,530978,1987,Suburbs,34.627491,?
5661,?,Three,3.5033430555652223,137490,19xx,Outskirts,34.488099,-118.03906
5662,?,?,1.5326150412574355,237317,1906,Midtown,?,-118.72387
5663,6969,Three,3.727677197356764,133634,1926,Outskirts,34.607074,-118.608286
5664,10389,?,?,253686,19xx,Downtown,?,-117.750531
5665,9449,5,?,398264,?,Uptown,33.840065,?
5666,large,3,1.25684020656945,479037,19xx,Uptown,?,-118.622815
5667,?,Three,3.849609681988159,231540,1975,Downtown,34.446255,?
5668,5601,?,2.5,486863,19xx,Midtown,34.570852,-117.899016
5669,?,Three,3.1364523485513414,120076,?,?,33.731755,-117.624644
5670,?,?,2.5,506073,19xx,Downtown,34.155416,-118.465754
5671,8429,?,?,501438,?,Suburbs,?,-117.771809
5672,large,1,2.5,552936,19xx,Downtown,?,?
5673,?,Three,2.5,279335,?,Uptown,33.819919,?
5674,large,2,2.5,773301,1984,Suburbs,?,?
5675,?,6,?,444365,19xx,Suburbs,?,?
5676,9993,Three,?,125199,?,Uptown,33.553249,-118.511397
5677,6437,4,2.5,447328,?,Suburbs,?,?
5678,5677,Three,2.5,615603,?,Downtown,?,?
5679,?,?,?,192648,?,Downtown,34.22916,-118.448177
5680,10093,Three,2.3447294256771984,571977,?,Downtown,34.455098,-117.972108
5681,large,5,2.5,771992,?,Uptown,?,-118.207133
5682,large,Three,2.5,692181,19xx,Outskirts,34.458961,?
5683,6623,2,2.5,603426,19xx,Downtown,33.550116,-118.818756
5684,?,5,2.5221378711822764,687662,19xx,Outskirts,34.169611,?
5685,6951,5,3.7057720192466266,638387,1974,Outskirts,34.734652,?
5686,?,1,2.5,375384,?,Uptown,34.17638,-118.919943
5687,?,?,?,461242,?,Downtown,?,-117.554913
5688,7829,3,2.5,425742,19xx,Downtown,?,-118.802704
5689,large,5,2.5,640991,?,Uptown,?,?
5690,?,Three,2.6224067141759075,175822,?,Suburbs,?,-118.390206
5691,large,Three,?,682325,1932,Uptown,?,?
5692,5753,4,2.5,663583,?,Suburbs,33.551428,-117.798796
5693,large,Three,2.5,311332,1930,Uptown,34.197961,-117.871801
5694,?,3,2.5,162797,?,Midtown,33.858191,?
5695,?,Three,2.5,269380,2019,?,34.580173,-118.763862
5696,?,3,2.5,557107,2015,Outskirts,?,-117.655151
5697,8528,4,?,229856,19xx,Suburbs,34.392984,?
5698,?,2,3.2208775554940754,456728,19xx,Uptown,33.897718,?
5699,10172,2,2.5,626076,19xx,Outskirts,34.731475,-118.598108
5700,4833,Three,3.7272858073451682,514661,?,Outskirts,33.870302,-118.172421
5701,large,Three,?,409177,19xx,Suburbs,34.083604,?
5702,?,?,2.5,726007,1962,Uptown,?,-117.694437
5703,?,Three,3.4788243075490213,722238,19xx,Uptown,34.395111,?
5704,9123,5,2.4175468130349844,517664,?,Downtown,34.362557,-118.649151
5705,8145,Three,3.0149937639568622,655805,19xx,?,?,-118.784172
5706,?,Three,2.5,368966,19xx,Outskirts,?,-118.053845
5707,?,Three,2.0273730349612817,600655,19xx,Uptown,?,?
5708,7336,?,3.349719428183507,728317,1985,Uptown,?,-118.968834
5709,large,3,2.5,493151,19xx,Suburbs,?,-117.597842
5710,10326,Three,1.1798178315932921,233634,1946,Outskirts,33.589629,-117.977184
5711,large,Three,1.576620239112207,118886,?,Uptown,34.034034,?
5712,6859,?,3.1324097363695755,205229,1940,?,33.513465,?
5713,?,4,?,121817,1989,Uptown,?,?
5714,7221,1,2.5250858275881995,176872,2016,Suburbs,33.518785,-118.434337
5715,?,3,2.89820625514834,181548,?,Downtown,33.711546,-117.998981
5716,8512,5,2.928759930055837,356514,?,Suburbs,?,?
5717,?,?,1.120946395879122,701534,19xx,Downtown,?,-118.308305
5718,11989,5,?,163372,19xx,Outskirts,?,?
5719,?,2,2.5,517569,1921,Downtown,?,-117.522136
5720,8139,3,2.5,353437,1985,Midtown,?,-118.602836
5721,large,?,2.5,646397,19xx,Outskirts,33.908254,-118.11956
5722,large,?,1.3199641927766668,577360,?,Uptown,33.973857,?
5723,large,?,1.4393152224003132,165516,19xx,Downtown,?,?
5724,large,Three,?,750114,1978,?,?,-117.610864
5725,large,?,2.5,627497,1981,Downtown,34.507533,-117.59789
5726,large,Three,2.5,465758,?,Downtown,?,?
5727,?,?,?,507574,19xx,Suburbs,34.263618,-118.4365
5728,large,Three,2.5,277975,19xx,Downtown,?,-117.565816
5729,large,?,3.1855742514735366,706397,1978,Suburbs,34.592171,?
5730,?,Three,2.5,687128,?,?,33.519171,?
5731,11923,Three,1.992481115824423,792377,2013,Outskirts,33.524756,?
5732,5559,Three,2.5,550604,?,Outskirts,33.749297,-118.96448
5733,large,4,?,588874,19xx,Outskirts,33.687677,?
5734,?,6,?,722732,?,Downtown,33.812606,?
5735,?,Three,?,757986,?,Downtown,33.510429,-118.129842
5736,?,5,?,785550,19xx,Uptown,34.718841,?
5737,large,Three,?,234021,19xx,Downtown,?,-118.89113
5738,8215,Three,?,594551,1953,Suburbs,34.619536,?
5739,large,2,2.5,736739,?,Suburbs,33.775725,-118.589822
5740,large,2,?,764185,1952,?,34.727787,-118.619189
5741,11982,2,?,691424,1942,Outskirts,?,-118.059219
5742,large,?,?,694634,?,?,34.17905,?
5743,large,4,?,107166,19xx,Uptown,?,-117.796752
5744,large,5,3.400284336359444,511965,19xx,Downtown,?,?
5745,large,4,?,125772,19xx,Uptown,?,-117.902031
5746,4046,?,?,284861,1939,Midtown,?,-118.924748
5747,large,3,3.4053116214491874,448990,19xx,Midtown,34.245186,-118.244642
5748,12000,Three,3.9566093097942017,450748,?,Downtown,33.63893,?
5749,6869,?,3.934713434610957,339008,19xx,Downtown,?,?
5750,large,6,?,291368,19xx,Downtown,?,-117.800805
5751,5517,5,2.5,387220,1990,Uptown,?,-118.56116
5752,large,3,?,144222,1952,?,?,-118.821167
5753,?,3,?,699226,19xx,Outskirts,34.666092,?
5754,6091,Three,2.12761578598911,276477,1929,Downtown,?,?
5755,6402,?,2.3047924421422485,140491,19xx,Uptown,34.419674,-118.709392
5756,4718,Three,3.3692393519567867,769591,?,Outskirts,?,-117.876707
5757,large,?,?,654038,19xx,Suburbs,?,?
5758,large,?,?,190566,19xx,Midtown,33.828728,?
5759,9630,?,?,446610,19xx,Downtown,?,?
5760,5588,Three,?,496684,?,Uptown,?,-118.272181
5761,?,6,2.5,319455,2011,Uptown,34.684141,?
5762,large,Three,1.3175214178406809,251195,?,Downtown,?,?
5763,?,?,?,649008,19xx,Midtown,?,-118.740752
5764,?,Three,2.401916678820153,109057,?,Uptown,33.516338,-118.71612
5765,large,?,2.388650769921674,405212,?,Midtown,34.17296,?
5766,?,Three,?,411409,1985,Outskirts,34.389021,?
5767,large,5,2.4370381559301935,679504,19xx,Suburbs,34.438147,-118.589239
5768,10011,?,2.5,427163,?,Suburbs,?,?
5769,large,1,2.5197399321489473,338033,2013,Downtown,33.87159,?
5770,?,3,?,250054,?,Outskirts,?,?
5771,?,6,2.833344792951358,546161,19xx,Downtown,34.153761,-118.049777
5772,?,1,?,344659,2018,Suburbs,34.794706,-118.438596
5773,large,?,3.9963885663042458,339524,1915,Midtown,34.180839,?
5774,large,?,?,717058,19xx,?,?,-118.995961
5775,5818,Three,2.5,214090,?,Outskirts,?,?
5776,10961,5,2.5,773785,1946,?,?,?
5777,large,4,3.9362329806622,755329,?,Suburbs,34.65976,-118.326934
5778,large,3,?,682935,1950,Uptown,33.628822,-118.637404
5779,?,?,3.8898561443528887,390431,?,Midtown,34.619359,?
5780,large,?,2.700665271654617,375119,?,Uptown,?,?
5781,?,5,?,293901,1967,Uptown,34.178754,-118.793308
5782,?,?,1.2574115377850157,741013,1985,Midtown,34.261674,-118.173119
5783,large,?,1.6090072909264528,196537,?,Downtown,?,?
5784,?,2,?,597329,2008,Uptown,33.631917,-118.691959
5785,large,?,3.8235972570071963,557430,?,Outskirts,33.994525,-118.686304
5786,large,Three,2.5,624036,?,Suburbs,34.339943,?
5787,large,5,?,403064,1907,Midtown,?,?
5788,10993,?,2.5,490647,?,Suburbs,34.094636,?
5789,?,Three,?,234687,1915,Midtown,34.427059,-118.353943
5790,?,?,?,530404,19xx,?,34.338714,?
5791,?,Three,?,290910,1938,Suburbs,33.503094,?
5792,large,Three,?,727706,?,Uptown,34.046497,?
5793,?,Three,?,631991,19xx,Suburbs,?,-117.584054
5794,11742,?,2.5,683052,19xx,?,?,-118.685861
5795,large,Three,2.5,729970,?,Outskirts,33.516704,-118.590263
5796,5689,?,2.456843698205079,444989,?,Downtown,34.605118,-118.065677
5797,large,Three,2.5,365849,19xx,Uptown,33.513043,-117.696945
5798,7611,Three,2.5,243600,19xx,Downtown,?,-118.217133
5799,large,6,?,120744,19xx,Uptown,34.506949,?
5800,large,Three,?,124806,1938,Uptown,?,-118.49007
5801,?,Three,2.5,704034,19xx,Midtown,34.559728,-118.90298
5802,?,5,2.5,337202,1913,Uptown,?,?
5803,large,6,?,461820,1993,Suburbs,?,-118.041853
5804,11824,6,2.5,766170,19xx,Suburbs,33.70233,-118.264971
5805,large,?,2.3015752955390245,744460,?,Downtown,34.189055,-118.149259
5806,?,3,2.5,628966,19xx,Uptown,?,-117.780173
5807,?,Three,1.7572104981435923,656599,19xx,Outskirts,?,?
5808,large,Three,?,234034,19xx,Outskirts,34.111262,-118.153683
5809,large,5,?,381259,?,Outskirts,?,-118.132008
5810,?,?,2.5,405444,?,Midtown,?,?
5811,?,Three,?,724422,19xx,Outskirts,33.897709,?
5812,4489,2,3.7707026808671267,467919,?,Midtown,34.393407,?
5813,9206,Three,3.057422521778924,292305,19xx,Midtown,?,?
5814,large,Three,?,261253,1934,?,?,-118.011816
5815,7854,Three,2.5,249921,1918,Uptown,34.301592,?
5816,large,?,?,301381,19xx,Suburbs,?,?
5817,4968,Three,2.5,554954,1991,Uptown,33.983824,-117.595082
5818,5552,1,2.898301280444798,411982,19xx,Outskirts,?,?
5819,6354,6,2.5,167034,1999,Uptown,33.720573,?
5820,large,Three,1.729789376960981,612084,?,Suburbs,?,?
5821,large,4,2.5,523210,19xx,?,?,?
5822,large,Three,?,149048,1919,?,?,?
5823,10979,?,2.5,462250,?,Uptown,34.689474,-117.811962
5824,?,?,3.7526982241294946,268978,?,Uptown,?,-118.722856
5825,6910,Three,2.5,671117,?,?,?,?
5826,large,Three,1.1584342799879859,633833,19xx,?,34.129099,-117.771752
5827,large,Three,2.5,324418,?,?,34.015683,?
5828,8674,2,1.5846882045721968,621376,19xx,Midtown,?,-118.125448
5829,10350,?,2.650041235770401,548253,?,Suburbs,?,?
5830,5305,?,3.81049270683446,324410,19xx,Outskirts,34.424116,-118.668448
5831,10483,Three,2.5,374356,19xx,Downtown,34.695901,?
5832,large,?,2.5,553370,?,Downtown,?,-117.862064
5833,large,Three,1.542507220101892,419562,?,?,34.77363,-118.971717
5834,10039,Three,1.6967624085290614,565288,?,Uptown,?,-118.65095
5835,?,2,3.5070602239098525,196585,1967,Uptown,34.640885,-118.474507
5836,?,Three,?,440118,19xx,Downtown,34.12892,-118.917828
5837,11422,Three,?,231452,19xx,Downtown,33.894523,?
5838,large,?,2.0981900067099737,155299,2002,Outskirts,34.623978,-117.955922
5839,4892,?,2.5,616601,1981,Outskirts,34.690316,?
5840,large,?,?,747032,19xx,Downtown,?,?
5841,large,?,?,617034,?,?,33.893152,-117.804797
5842,9986,6,2.5,597287,2013,Downtown,34.725646,-118.210744
5843,?,Three,3.160845847624957,693456,1900,Outskirts,?,?
5844,?,?,?,363498,1951,Downtown,?,-118.247227
5845,?,Three,1.7250339055419603,705166,?,Downtown,?,?
5846,?,Three,2.389922590129082,621014,1933,Midtown,?,?
5847,large,?,?,768106,1996,Uptown,?,-117.770911
5848,large,?,1.2697874529568458,604482,?,Outskirts,33.574137,?
5849,?,4,2.5,723496,19xx,Midtown,?,-118.333537
5850,?,?,?,107254,1952,Midtown,?,?
5851,?,?,2.5,661877,19xx,Suburbs,34.072034,-118.550682
5852,?,4,2.5,752732,?,Outskirts,?,-117.596906
5853,large,Three,2.5,659305,2019,Suburbs,34.187509,?
5854,large,6,?,555409,1968,Downtown,?,-117.724546
5855,large,?,2.1939489347696757,546427,19xx,Uptown,34.265626,-118.185718
5856,7008,?,?,523771,1998,Uptown,?,-117.591622
5857,?,Three,2.2688747079682283,342487,19xx,?,?,-118.775903
5858,?,1,2.703155283861489,574585,?,Downtown,33.590485,?
5859,?,3,2.831858232038435,229163,2009,Uptown,?,?
5860,large,1,?,749487,19xx,?,?,?
5861,11001,?,?,680313,19xx,Midtown,34.566748,?
5862,9234,Three,2.5,402546,1983,Uptown,34.281412,?
5863,?,3,2.720699718687773,597547,1938,?,33.506515,-118.480349
5864,large,Three,?,571404,19xx,Outskirts,?,?
5865,4139,4,?,562257,?,?,34.505423,?
5866,9430,Three,2.5,110718,?,Suburbs,?,-118.306314
5867,large,?,?,166424,19xx,Downtown,33.622751,?
5868,8275,?,3.346476523661343,167358,19xx,?,34.373627,-118.793713
5869,large,4,2.5,550273,2023,Uptown,?,-118.286766
5870,large,3,3.9634271758929365,476690,?,Midtown,?,-118.110398
5871,5762,?,2.5,741837,1935,Outskirts,?,-117.991758
5872,5643,5,2.5942506451070524,233464,19xx,?,?,?
5873,?,Three,3.1005819383071542,523847,2002,Downtown,34.769084,?
5874,large,6,1.5974980003117805,557266,19xx,Uptown,?,-118.782054
5875,large,?,3.4772877010995265,145242,?,Uptown,33.618136,?
5876,large,6,2.369255831291656,798006,1914,Suburbs,33.958796,?
5877,?,Three,2.5,551588,1935,?,?,?
5878,?,3,?,124342,19xx,Outskirts,?,?
5879,large,4,1.9497926743246823,473727,19xx,Downtown,?,-118.133515
5880,large,5,?,631597,19xx,Suburbs,33.833337,?
5881,large,?,3.595628830068649,109908,?,Midtown,?,-118.35892
5882,9287,3,2.5,740371,1903,Uptown,?,-118.347069
5883,10441,Three,?,284850,?,Outskirts,?,?
5884,large,6,?,730091,19xx,?,?,-118.441981
5885,?,?,?,402853,19xx,Uptown,?,-117.734035
5886,large,Three,3.2415178321295803,720906,1993,Midtown,?,-118.335371
5887,8688,Three,1.6749219083293894,707818,19xx,Outskirts,?,?
5888,large,6,3.988139056760863,303419,?,Suburbs,33.521766,-118.076202
5889,large,5,2.5,495757,1994,Outskirts,?,?
5890,large,5,2.5,482428,?,?,33.97848,-118.809742
5891,large,?,2.5,517195,?,Midtown,?,?
5892,?,?,2.5,531046,2006,Suburbs,34.677339,-117.54961
5893,11845,Three,?,467913,19xx,Midtown,33.642869,-117.679894
5894,large,?,?,697439,?,Downtown,?,?
5895,?,?,2.5,642732,2002,?,?,?
5896,5594,Three,?,399563,?,Suburbs,34.13575,?
5897,large,1,?,534938,1933,Outskirts,34.499305,?
5898,large,2,3.397665735393248,242199,1973,Midtown,34.159158,?
5899,large,?,2.3876190464213387,679782,1996,Uptown,?,?
5900,?,?,?,604920,?,Outskirts,?,?
5901,10529,Three,2.393094661872321,796853,?,Midtown,?,?
5902,4855,1,1.2952984386423843,718038,2017,Uptown,?,-118.439276
5903,?,4,?,486902,1976,Uptown,?,?
5904,large,Three,3.9262370233174755,409820,1992,Midtown,33.773479,?
5905,9946,?,2.5,520309,?,?,33.537248,-117.653689
5906,large,Three,?,198223,1904,?,?,?
5907,?,3,?,708928,19xx,Uptown,34.041163,-117.719794
5908,?,Three,3.1941397066431394,230630,19xx,Suburbs,34.770282,?
5909,10526,Three,2.5,610987,19xx,Suburbs,?,-117.797562
5910,?,4,2.5,146298,19xx,Midtown,?,?
5911,?,6,?,644066,19xx,Midtown,33.985895,?
5912,large,2,3.511784288415594,637562,?,Uptown,?,-118.3071
5913,?,?,?,288364,1920,Suburbs,34.186876,-117.934207
5914,large,?,2.5,631148,19xx,?,34.658966,?
5915,large,?,2.5,194407,?,Uptown,?,?
5916,large,?,2.1268089912085038,699340,1961,Outskirts,?,?
5917,11196,4,?,697283,?,Outskirts,?,?
5918,4999,2,3.4190306047729218,138532,19xx,Outskirts,33.883612,?
5919,?,?,3.9392952895228213,239690,?,Suburbs,?,-117.653741
5920,6291,Three,2.5,610773,?,?,33.747665,?
5921,?,3,1.9402150675648915,549232,?,Midtown,33.822864,?
5922,?,1,2.5,131291,19xx,Suburbs,?,-117.691485
5923,8551,Three,1.5273867943540045,282160,?,Midtown,?,-118.443422
5924,?,5,2.5,126766,1989,Downtown,?,?
5925,large,3,?,665761,19xx,Downtown,34.229748,-118.815015
5926,large,Three,2.897455165445806,748916,1976,?,34.640411,-117.990069
5927,?,?,2.903662519248239,250163,?,Uptown,?,?
5928,5626,1,?,345015,1910,Uptown,?,-117.917471
5929,?,Three,2.5,364346,?,?,34.023011,?
5930,large,Three,2.5,515576,?,Outskirts,?,?
5931,6770,?,2.1346584840965193,112127,?,Uptown,?,?
5932,large,Three,?,425276,1994,Uptown,33.967118,-117.798336
5933,large,2,1.3989853442447568,455979,19xx,Uptown,33.538266,?
5934,11572,Three,2.713694136210324,103692,19xx,Suburbs,?,?
5935,large,?,2.4415898290587488,733688,19xx,Midtown,?,?
5936,large,5,2.7734550110611096,796719,19xx,Uptown,33.514985,?
5937,large,Three,1.2609226329363379,396441,?,?,34.253818,-118.830491
5938,?,Three,2.5,394287,19xx,Outskirts,34.591214,-118.40018
5939,?,?,2.02560124781421,672614,1952,Midtown,33.918017,-118.299779
5940,5411,6,2.5,779474,?,Downtown,34.701249,?
5941,9223,?,2.5,264420,19xx,Uptown,33.697834,-117.704703
5942,large,?,?,722689,?,Uptown,34.038592,?
5943,large,5,2.100654321375854,483484,19xx,Midtown,34.061748,?
5944,?,3,?,654712,1906,Uptown,?,?
5945,large,6,2.5,273518,?,Uptown,?,-118.117778
5946,large,Three,?,330865,19xx,Outskirts,?,-118.448166
5947,10937,?,?,126828,19xx,Suburbs,?,?
5948,9741,Three,2.5,123047,2011,Downtown,33.980954,?
5949,?,2,2.5,599963,1903,Suburbs,34.430422,-117.733926
5950,5004,6,?,257238,19xx,Uptown,?,-118.660842
5951,11075,?,?,592832,19xx,Downtown,?,?
5952,?,3,2.5,277969,1994,Uptown,?,?
5953,?,?,?,435234,19xx,?,34.28388,-118.760798
5954,large,Three,3.4423814786057245,617410,1949,Uptown,?,?
5955,large,Three,2.5,257284,1931,Suburbs,?,?
5956,large,Three,2.5,702669,19xx,Midtown,?,?
5957,5378,3,2.5,779359,1955,Midtown,?,?
5958,large,5,2.5,380714,1993,?,33.502042,-117.725835
5959,6653,4,1.977617426054616,579870,?,Uptown,?,-117.543073
5960,?,Three,2.5,390642,19xx,Uptown,34.123374,-118.0345
5961,large,Three,1.1878788206648836,729848,?,?,?,?
5962,large,1,2.5,336199,19xx,Uptown,?,?
5963,8790,?,2.055451830366203,182125,?,Downtown,34.578146,-118.073747
5964,?,?,?,185563,?,Midtown,?,?
5965,large,?,2.298505337463099,754243,19xx,Outskirts,34.15063,-117.688932
5966,?,?,?,592892,2013,Downtown,34.094504,-117.715706
5967,large,4,?,673401,?,Uptown,33.890618,?
5968,?,Three,2.5,611341,?,Suburbs,34.048076,-117.73377
5969,?,?,2.1982306177343416,563166,19xx,Midtown,34.412089,-118.36388
5970,4922,2,?,396466,?,?,?,-118.408515
5971,7159,4,2.5,140944,1954,Midtown,?,-118.335087
5972,?,?,2.5,507163,19xx,Outskirts,?,-117.528291
5973,11997,?,?,527705,?,Suburbs,33.853438,-118.272839
5974,11713,?,2.089164016120591,554926,1961,Uptown,33.707536,-118.23317
