ID,LotSize (sq ft),Bedrooms,Bathrooms,Price ($),YearBuilt,Neighborhood,Latitude,Longitude
5399,,Three,2.2097571060393877,?,19xx,Downtown,34.687933,
5400,large,5,,,19xx,Downtown,,-118.120322
5401,large,,2.7434302309358403,578719,19xx,,,-118.719178
5402,large,2,,?,19xx,,,-118.744208
5403,large,1,2.3527139071928365,?,,Downtown,33.923331,
5404,,,2.5,,1967,,,
5405,,3,2.5,,1987,,,
5406,,,2.5446196474907605,,,Downtown,,
5407,,Three,1.9700815412109223,,19xx,Midtown,,-118.826013
5408,,,2.5,,1913,Suburbs,,-117.878762
5409,,Three,3.0642581305019396,?,,,34.021266,
5410,,6,3.1250078395429943,?,1939,Uptown,,-118.506016
5411,,Three,2.4631295253503973,?,,Uptown,,
5412,10508,5,,,2014,,,
5413,large,,,664290,,Uptown,34.606842,-118.263563
5414,large,1,1.3577435703821488,,,Midtown,33.590887,
5415,11581,5,,,1903,Uptown,,
5416,10803,,2.9875833765809054,?,,Outskirts,,-118.434523
5417,4715,1,,517193,19xx,Outskirts,34.260995,
5418,large,1,2.5,?,,,,-118.197605
5419,4480,,2.5,521647,1993,Uptown,33.985559,-118.731087
5420,6074,Three,2.8564471423336526,,1969,Downtown,,
5421,,,2.5,,,Midtown,,-117.931197
5422,,3,2.5,?,19xx,,34.764767,
5423,9391,4,,,,Midtown,,-117.671978
5424,large,4,2.524875148066103,255513,1976,Uptown,34.101067,
5425,9113,4,2.1396313833991507,,1934,Outskirts,,-118.479064
5426,,1,2.5,118671,,Uptown,34.352114,-117.829453
5427,6703,,2.5,,19xx,Uptown,,-118.580213
5428,large,Three,,?,19xx,Midtown,34.457329,
5429,large,Three,2.5,,1937,Suburbs,34.795393,-118.144292
5430,large,Three,,,,Uptown,34.1312,-118.090363
5431,9199,Three,2.5,166921,1984,Suburbs,33.707353,
5432,,,,?,,Downtown,33.993478,-117.966072
5433,9483,5,,213591,,Outskirts,,
5434,4004,2,3.9166374929857257,?,2020,Outskirts,34.689117,
5435,,Three,,,2011,Suburbs,34.586251,
5436,5677,Three,,?,,Outskirts,,-118.559005
5437,large,6,,?,,,,-118.948575
5438,,Three,2.5,,19xx,Uptown,,
5439,,Three,2.5,?,,Midtown,,
5440,,5,,?,1938,,,-118.186378
5441,10861,Three,2.952064384662688,?,19xx,Downtown,,
5442,10148,Three,2.5,?,1963,Downtown,,-118.539255
5443,,Three,,,19xx,Downtown,,
5444,,,2.5,?,19xx,Suburbs,,-117.619024
5445,large,,3.741654469703316,?,2022,Suburbs,,
5446,large,Three,2.5,,1977,Suburbs,33.536565,
5447,8806,1,2.5,?,2011,,33.593887,-118.228704
5448,7610,,,?,,Downtown,34.050676,
5449,,Three,2.5,783415,1923,,34.289417,-118.628075
5450,,6,,?,19xx,,,-118.09344
5451,large,5,2.5,,,Downtown,,
5452,large,4,1.3580324263784076,781109,1904,Suburbs,34.575858,-117.891413
5453,7293,Three,1.919006765324376,,,Outskirts,34.192359,
5454,,,,350973,,Outskirts,,-118.552023
5455,,,1.0212253000500335,615394,1982,Outskirts,34.265291,
5456,,,2.5,158793,19xx,Outskirts,34.757828,
5457,4389,Three,,?,,Outskirts,,-118.007585
5458,,Three,,,19xx,Midtown,,
5459,,Three,,,1950,Uptown,,-118.543375
5460,,3,,?,19xx,Midtown,34.662374,
5461,large,Three,,298312,1910,Midtown,,
5462,,,2.5,,,Uptown,33.703883,-118.911775
5463,10599,,3.6929608473198607,119791,,,33.73387,-117.821326
5464,,,,649174,1919,Suburbs,33.696838,-118.308138
5465,,,2.5,466594,19xx,,,-117.615499
5466,11815,2,2.5,652271,,Outskirts,33.860954,
5467,,,2.5712201062808626,?,19xx,Uptown,,-118.715921
5468,large,Three,2.5,302893,1950,Midtown,33.703072,
5469,8617,Three,,392206,19xx,Uptown,34.768996,
5470,large,Three,2.5,,1901,Downtown,,-118.793866
5471,,Three,1.0188068130097725,?,19xx,Midtown,34.008275,
5472,large,Three,,688832,,Midtown,,-117.53714
5473,4705,5,1.1289864317952854,,,,,-117.57949
5474,large,,,,19xx,Outskirts,,
5475,10461,3,,596324,2003,Outskirts,34.371877,
5476,,,,,,Outskirts,33.712548,-117.741258
5477,large,6,3.037839573735193,538329,1969,Uptown,,-118.23388
5478,,Three,,107832,1927,Outskirts,33.85823,
5479,large,,1.872364079721044,,,Suburbs,33.518215,
5480,,,2.5,,,Midtown,34.122344,-118.185673
5481,5864,Three,1.1049756349998994,168286,2002,Outskirts,,
5482,10524,3,2.5,,1916,Uptown,34.753842,-118.761358
5483,large,Three,,,1989,Downtown,34.056708,-118.623845
5484,large,Three,2.2804262065137326,?,,Midtown,,-118.937581
5485,8511,,,?,2011,Downtown,34.299921,
5486,,Three,,,19xx,Midtown,,-117.894056
5487,,3,,313859,19xx,Downtown,,-118.555489
5488,large,,1.8716305058289808,?,19xx,Outskirts,34.457639,
5489,large,,,?,,,,
5490,5983,,2.282335019352356,464423,2011,Uptown,,-117.818374
5491,8287,,3.460013260168656,119730,,Outskirts,,
5492,7186,,1.9253543776043958,,,Suburbs,,-118.383263
5493,large,,,179323,19xx,Downtown,34.022904,-118.521126
5494,large,,,,2019,,33.721019,
5495,5376,Three,,468166,19xx,Suburbs,,-117.554724
5496,4328,,1.4593329514975713,124602,2022,Midtown,,-117.873526
5497,5480,,,513657,1960,,34.524848,
5498,large,,2.5,,1937,Downtown,,
5499,,Three,3.431630230239463,,19xx,Suburbs,34.798553,
5500,,Three,,?,1900,Suburbs,34.653977,
5501,,Three,2.1566653736298145,?,19xx,Midtown,,
5502,large,Three,1.4788351435156342,580345,2022,Outskirts,33.756963,
5503,,,2.0088417819692856,108880,,Outskirts,,
5504,5144,Three,1.5621233200797997,202704,,Midtown,34.440129,-118.315152
5505,large,,,,,Outskirts,34.126023,
5506,large,,,,19xx,Uptown,,-117.500951
5507,9098,Three,1.5198306005884625,754906,1944,,34.753849,-118.096451
5508,,3,2.8133098842447564,,19xx,Downtown,,
5509,4979,Three,2.5,?,19xx,Uptown,34.103306,
5510,,Three,,348854,,Uptown,34.400619,
5511,10332,Three,2.5,?,1943,Uptown,33.94376,
5512,11113,Three,2.5,,19xx,,33.818018,
5513,11893,Three,2.6637524329827333,?,,Uptown,34.408709,
5514,,6,,354272,,Uptown,,-118.161149
5515,large,,,,,Outskirts,34.361106,
5516,7462,4,2.5,108140,1950,Suburbs,,
5517,,Three,2.5,,1953,Uptown,34.416585,-118.509644
5518,,6,3.4075979648888026,494992,1916,Suburbs,,
5519,8789,Three,2.5,?,19xx,Uptown,34.75486,
5520,large,2,2.5,?,19xx,Midtown,34.31323,-118.567451
5521,,,,,19xx,Midtown,33.694227,-118.57564
5522,,5,2.5,?,1959,Suburbs,,
5523,large,Three,1.3463456262531883,,,,33.507894,
5524,,,3.206081990009792,?,,,,
5525,5441,,2.5,,,Suburbs,33.829938,
5526,,,3.0339900849200707,?,,Suburbs,33.726131,
5527,8906,Three,2.5,379774,,,34.463538,
5528,7362,Three,2.5,?,2020,Downtown,,
5529,large,Three,,,19xx,Downtown,,-117.742649
5530,10064,,2.5,574706,1948,Downtown,34.161892,-118.077655
5531,11006,,2.742065450126694,539147,19xx,,,-118.586662
5532,7657,Three,,,1946,Outskirts,,-117.655988
5533,,3,3.3776848911410156,793657,,Outskirts,,
5534,9845,5,3.884623358992993,163150,,Outskirts,34.694171,
5535,7792,1,,,19xx,Uptown,,
5536,,3,2.5,?,,Midtown,,-118.520206
5537,8232,1,,,,Outskirts,,-118.769216
5538,,2,,,,Uptown,,-118.97343
5539,large,4,,,1923,,,-118.601251
5540,5473,,2.3319320718165875,,1919,Midtown,34.709595,-117.52687
5541,large,Three,,,,,,-118.154531
5542,,,2.5,,,,33.943193,
5543,4995,6,3.2415711248510277,,,Outskirts,34.295788,
5544,,Three,2.5,311415,,Downtown,,
5545,,,,,,Suburbs,,
5546,,,,103176,19xx,,34.528136,-118.343731
5547,,,2.5,,19xx,Uptown,,
5548,large,,,?,,Downtown,,
5549,,6,,103891,19xx,Outskirts,34.35292,-118.911989
5550,,,2.0881704023224352,474966,1914,Midtown,33.778223,-118.597078
5551,,,,650979,,Uptown,,-118.903796
5552,7189,Three,2.9368079021545626,,19xx,Downtown,,-117.751501
5553,large,,2.5,487772,19xx,Outskirts,,-118.575887
5554,large,Three,2.5,,,Uptown,,-118.32879
5555,8138,,2.5,?,19xx,Midtown,,
5556,large,,1.1798772475111785,,,Outskirts,33.708734,
5557,large,3,1.5646791892919123,709038,1911,Uptown,34.246975,-118.863065
5558,large,2,2.5,,,Outskirts,,-118.955548
5559,,Three,3.884332582615057,?,,,34.256976,
5560,7674,1,,?,1996,Outskirts,,
5561,9348,,2.5,328615,19xx,Downtown,,
5562,8089,,1.6601881804772394,,19xx,Uptown,,
5563,,,1.813459599705857,,1904,Downtown,34.022306,
5564,8106,Three,2.5,421733,,Downtown,,-118.18291
5565,large,Three,,724690,,,,-117.739224
5566,large,Three,3.416650170656766,,19xx,Outskirts,,-118.976196
5567,10445,,2.5,?,19xx,Downtown,,-118.441092
5568,large,,2.5,707321,2021,Outskirts,34.777171,
5569,6814,3,,,,Midtown,,
5570,8205,6,,641920,19xx,Downtown,34.372877,
5571,5918,,2.5,,19xx,,34.623023,
5572,9652,Three,2.5,,19xx,Downtown,33.871137,
5573,7548,Three,2.5,,19xx,,33.782126,
5574,4077,3,,,,Suburbs,,-117.621426
5575,,,2.5,697042,19xx,Outskirts,34.358362,-117.714267
5576,,3,2.5,?,,Outskirts,,
5577,large,6,2.5,,1926,Downtown,,-117.971638
5578,,Three,2.5,573943,,Midtown,,-118.201728
5579,large,,2.5,,19xx,,33.851089,-118.101961
5580,large,,,734536,,,33.770493,-117.847322
5581,7972,Three,,478545,,Outskirts,,
5582,large,Three,3.628080570657893,139660,1918,Outskirts,34.341441,
5583,large,Three,,628591,2000,Outskirts,34.283297,-117.750216
5584,,,2.5,?,1910,Outskirts,33.872574,-117.56447
5585,,Three,,530499,1932,Outskirts,,
5586,,Three,3.8060348154155874,,19xx,Outskirts,,-117.973498
5587,large,Three,2.5,,2001,Uptown,,-117.647698
5588,large,Three,2.5,?,1929,Outskirts,,
5589,,Three,,699927,19xx,Outskirts,33.605075,-118.119558
5590,,,3.397751648813865,,1963,Uptown,,-118.852018
5591,11633,,,?,1991,Downtown,,
5592,large,5,,227560,,Midtown,33.654181,
5593,4794,5,,,,Downtown,,
5594,large,3,2.5,,19xx,Downtown,33.752956,-118.425135
5595,8083,,2.001130963162823,276556,2015,Downtown,34.420179,
5596,,,2.5,?,,Outskirts,33.853664,-118.987162
5597,,,2.5,286444,19xx,Downtown,34.795663,
5598,9389,4,2.5,659330,2011,Downtown,,
5599,large,5,1.7304740663168716,?,,Suburbs,34.683213,
5600,large,Three,2.5,,,Midtown,,
5601,,,2.5,?,19xx,,33.564727,
5602,,5,2.5,517326,1900,,34.675437,
5603,,4,,119592,1996,Midtown,,-118.814721
5604,large,Three,,,,Downtown,,-118.142192
5605,large,4,2.5,?,,Midtown,,-118.667843
5606,,,1.848373148212286,447544,,Midtown,,-118.778475
5607,,,2.5,,2019,,33.891274,
5608,6216,Three,2.1535189382618913,?,,Suburbs,33.976418,-118.922481
5609,large,,3.3988266069688637,,,Downtown,34.29108,
5610,,Three,,696311,,,34.654614,-117.680877
5611,large,Three,,,,Midtown,,
5612,,5,2.5,,,Midtown,,-117.874024
5613,6401,2,,147886,19xx,Uptown,34.436229,-118.81496
5614,7460,,,237844,19xx,,34.022437,-117.833934
5615,5875,,,263805,,,,-118.908166
5616,large,2,2.5,586196,,Outskirts,,-118.602748
5617,large,,2.5,541527,,Outskirts,,-117.987725
5618,,5,2.5,?,19xx,Midtown,33.844135,-118.090208
5619,,,2.5,,,Suburbs,,-117.508228
5620,,,2.5,270934,1987,Uptown,,-118.296885
5621,large,,,689913,,Uptown,34.501317,-118.328132
5622,8150,,3.6332492981322857,?,1945,Midtown,34.101265,
5623,7830,Three,2.5,?,19xx,Downtown,,-118.281
5624,large,Three,,,19xx,Outskirts,34.515197,-118.057079
5625,large,,2.5,422137,,Suburbs,,-118.819987
5626,,,2.5,?,19xx,Midtown,,
5627,,,2.8840282569165,585791,,Downtown,33.624455,-118.670926
5628,4203,2,1.757020546168119,,19xx,Downtown,34.443071,-118.868663
5629,,3,2.5,,19xx,Outskirts,33.613039,-117.604158
5630,large,4,2.5,?,19xx,Suburbs,33.825225,-118.602359
5631,large,Three,2.5,?,19xx,Midtown,,-117.824132
5632,large,,2.5,,,Outskirts,34.525882,-118.459371
5633,,4,2.5,582846,19xx,Downtown,,-118.789344
5634,10687,3,,,,Midtown,33.633783,-118.684952
5635,large,,1.058600911921356,143357,1971,Midtown,,
5636,large,Three,,?,19xx,Outskirts,,-118.993901
5637,4549,6,2.5,?,,Midtown,,-118.483326
5638,large,2,2.5,,19xx,Downtown,33.575798,
5639,6394,Three,2.354587991428399,?,1930,Midtown,34.379244,-118.733044
5640,,1,1.7042022851859038,343664,,Downtown,34.393344,-118.513486
5641,,3,,,19xx,Outskirts,34.334107,
5642,,Three,,,1926,,34.172907,
5643,10690,3,2.5,,,,34.13687,
5644,,Three,2.5,?,,Suburbs,34.307781,-118.604244
5645,large,Three,,?,,Outskirts,,-118.498314
5646,10094,,3.149473307325818,,19xx,Outskirts,,
5647,,1,2.5,,1921,Suburbs,,
5648,,Three,2.5,?,1982,Outskirts,33.527962,-118.061825
5649,,3,2.5,791697,1986,Downtown,33.88946,-117.912139
5650,large,Three,2.5,?,1916,Uptown,,
5651,5412,Three,2.5,?,,Suburbs,34.088439,
5652,,,,,19xx,Uptown,33.815567,
5653,large,Three,2.5,?,,Outskirts,,-118.625804
5654,6169,2,1.6121730983016755,,1928,Suburbs,,
5655,large,,1.8327197591470297,,1960,Uptown,34.289627,-118.281281
5656,11426,2,,?,19xx,Uptown,,
5657,large,5,2.5424832826031865,588668,1958,Suburbs,33.720844,
5658,large,Three,2.3056236186507437,578541,19xx,Uptown,,
5659,5580,,2.5,?,19xx,Downtown,34.699526,-118.054303
5660,large,,,436645,2007,Suburbs,,-118.632543
5661,6046,Three,3.0756107090718636,,,Uptown,33.565184,-117.715529
5662,5622,6,,123385,19xx,Suburbs,,-118.600702
5663,large,Three,,,,,33.980889,
5664,large,2,2.5,530602,1929,Suburbs,34.399435,
5665,7242,3,2.791342555213843,,,Suburbs,34.371303,-118.573894
5666,,3,2.5,,19xx,Suburbs,,
5667,6376,Three,3.218828635505475,,1988,,,-117.789275
5668,9882,4,2.5,229537,1902,Uptown,,-117.823182
5669,large,3,1.397132997737328,461944,19xx,Uptown,,
5670,large,1,2.5,189445,,Suburbs,,
5671,large,Three,2.4433473491310993,,,Midtown,,-118.448644
5672,,,,,19xx,Outskirts,,
5673,5180,,2.6135938849393234,498949,2008,Outskirts,34.085759,-118.301688
5674,large,,3.9922577551737555,?,19xx,,34.58045,-118.039587
5675,large,Three,,,1996,,,-117.931727
5676,large,,,293927,19xx,Downtown,,
5677,,Three,,,,Midtown,33.941729,
5678,large,5,2.7929297293344586,,1931,,34.625036,
5679,large,4,,,,Midtown,33.743202,-118.695286
5680,,Three,1.2689336708016625,?,1906,Uptown,,
5681,10548,,2.5,,19xx,,,
5682,11284,2,,314372,,Suburbs,,
5683,large,,3.016488504370224,658110,,Suburbs,,-118.46478
5684,,,3.6228986283620896,?,,Suburbs,,-118.051081
5685,7876,Three,2.5,?,19xx,,,-118.571962
5686,large,,,,19xx,,33.734668,-117.544479
5687,6931,2,2.5,,2016,Uptown,34.377181,
5688,large,Three,2.5,?,19xx,Uptown,34.617517,
5689,large,,2.848996632178244,,,Uptown,33.510448,
5690,11864,Three,2.5,100572,,Suburbs,33.947835,-117.914528
5691,large,,,,,Midtown,,-117.589826
5692,5325,Three,,?,19xx,Suburbs,,-117.511688
5693,large,Three,2.5,719535,19xx,Downtown,34.308739,-117.66125
5694,,,1.879731390501208,,19xx,Uptown,34.16722,
5695,10891,6,2.5,381544,,Uptown,,
5696,,Three,2.5,771159,,Downtown,34.767484,
5697,,3,2.5,?,,,34.071866,
5698,9470,Three,2.5,,1978,,34.502387,-118.072521
5699,5357,Three,3.7572926002371707,,1964,Suburbs,,
5700,,1,2.5,,19xx,Suburbs,,
5701,large,2,2.5635650655870927,,19xx,,,-118.299288
5702,,,3.131563904935354,?,19xx,Outskirts,,
5703,large,,2.5,727573,19xx,Downtown,,
5704,7174,,2.5,?,19xx,Downtown,33.524964,
5705,large,Three,2.5,?,2017,Midtown,,
5706,10036,Three,1.9976903951860705,?,2011,Uptown,,-118.468339
5707,large,2,2.5,,19xx,Outskirts,,
5708,,,2.5,580339,19xx,,,
5709,,,2.5592319998311335,688031,,Uptown,34.300684,-118.903195
5710,,,,?,,Uptown,34.157453,-118.021541
5711,5025,Three,3.8284834294644083,?,19xx,Outskirts,34.105078,-118.569592
5712,,6,,363050,19xx,Midtown,,-118.583928
5713,large,6,,,1908,Suburbs,34.275932,
5714,,6,,134725,,Downtown,34.766215,-118.7915
5715,,,,,19xx,Uptown,,-117.815468
5716,,,2.5,,1983,Uptown,,-117.876486
5717,8159,Three,2.1450957161410074,?,1987,Midtown,,-118.614694
5718,8693,Three,2.5,251241,19xx,,34.457798,
5719,11031,Three,2.7400396043417086,?,,Suburbs,33.683841,
5720,large,Three,2.5,,1963,Downtown,33.992629,
5721,,Three,,135626,19xx,Outskirts,34.700187,
5722,,Three,2.5,?,19xx,Suburbs,34.509686,-118.775342
5723,large,Three,3.8093316891624944,,,Midtown,33.581972,-118.239201
5724,6726,1,2.5,,1900,Midtown,,-117.866995
5725,,,3.803029837599821,?,19xx,,34.669421,-117.676606
5726,,4,3.0770280039403133,?,19xx,Midtown,,
5727,large,Three,2.5,?,19xx,Midtown,,-117.527837
5728,large,3,2.5,?,,Suburbs,,-117.903979
5729,8023,4,1.9915881428377502,?,,Outskirts,,
5730,,1,2.5,,,,,-118.492641
5731,large,5,,,1934,Downtown,,
5732,large,,2.5,,1958,Suburbs,,-118.90205
5733,8725,,2.3242674911455192,,1986,Outskirts,34.32898,-118.633072
5734,9054,,,462647,19xx,,,
5735,large,3,2.5,335506,19xx,Downtown,34.229472,
5736,11252,,,585080,1961,Outskirts,34.408793,-118.263943
5737,large,Three,,?,19xx,,33.509583,-118.799384
5738,,,,,,,,-117.75493
5739,large,Three,2.5,?,19xx,,34.078732,
5740,large,,2.5,501329,1926,Outskirts,34.13942,
5741,large,5,,330668,1984,Uptown,,
5742,,,2.5,424316,19xx,Suburbs,33.739304,
5743,6828,,2.5,689794,,Outskirts,,
5744,,,2.5,462167,,Suburbs,34.339805,-118.498811
5745,,,2.5,?,1984,Midtown,,
5746,9497,Three,,?,1974,Downtown,33.767715,
5747,large,,1.6837067985700036,,19xx,Uptown,,-118.087729
5748,,Three,1.857429408600489,118840,19xx,,34.489779,-117.686847
5749,large,Three,3.0078358221259043,140976,19xx,Midtown,,-118.472545
5750,large,Three,2.5,,19xx,Downtown,,-118.598958
5751,large,,2.5,?,,Suburbs,34.183698,-118.362625
5752,,,2.5,,,Downtown,,
5753,large,Three,2.5,389819,2009,Outskirts,33.926462,
5754,,2,,,,Uptown,,-117.988858
5755,10219,3,,,19xx,Uptown,,-117.827083
5756,8817,5,3.7990561314138045,779807,2008,,,-118.286431
5757,large,,2.5,339618,,Downtown,33.778764,-118.171063
5758,,Three,3.9260074824016735,?,1996,Midtown,,
5759,large,,,,2006,Outskirts,34.194219,
5760,4772,,2.5,632731,19xx,,33.791009,
5761,large,2,,302766,,Outskirts,,-117.959075
5762,9782,2,2.5,,19xx,Uptown,33.77136,-118.090742
5763,,4,2.6800617752068905,204678,,Suburbs,33.8855,
5764,,,2.5,,1946,Outskirts,33.882364,
5765,,1,,,,Suburbs,,
5766,large,4,,588789,,Uptown,,
5767,large,Three,2.5,,19xx,Uptown,34.707383,-117.891518
5768,,6,3.097639870428704,,1973,Uptown,34.291124,-118.707192
5769,large,,,238136,,Midtown,,
5770,,1,,?,,Outskirts,33.6197,
5771,4100,,3.06679215874951,172644,2018,Downtown,,
5772,4888,Three,,?,,,33.716122,-117.976089
5773,4929,6,,223115,,Outskirts,33.761592,
5774,large,,2.5,,,Suburbs,34.112616,
5775,4255,Three,,?,1951,Downtown,,-118.760833
5776,large,Three,2.9378120710872815,,19xx,Suburbs,34.40895,
5777,,Three,2.5,,19xx,Uptown,,-118.665547
5778,large,Three,,?,,Outskirts,,-117.997735
5779,9626,4,2.5,,2017,Downtown,33.511115,
5780,4103,Three,2.2468370965065683,?,,Suburbs,33.884565,-117.618745
5781,large,3,2.5,,1945,,,
5782,large,2,,?,19xx,Suburbs,34.773557,-117.709469
5783,,Three,,,1935,,,
5784,,,,,1994,Downtown,34.097446,-118.271434
5785,10948,2,2.5,,1980,Suburbs,,-118.329111
5786,10396,2,,?,1945,Outskirts,34.166092,-118.89743
5787,10172,5,2.754290100821429,,,Downtown,,-117.949582
5788,4851,,2.7415666781808365,,19xx,Outskirts,33.981695,
5789,large,Three,2.5,274146,1902,Downtown,34.1014,-117.697543
5790,,Three,1.1163831640215371,?,,Outskirts,,
5791,5031,6,1.9650242505171103,,,Uptown,33.524735,-117.554805
5792,11677,5,,601624,,Suburbs,,
5793,,2,2.5,721794,19xx,Downtown,33.612597,-118.729255
5794,large,Three,2.5,,,Downtown,33.565365,-118.593773
5795,large,,,231183,,Midtown,34.243705,-117.844354
5796,large,,2.652119866608455,590047,19xx,Suburbs,,
5797,5992,Three,2.535774116178036,?,,Downtown,34.271041,
5798,,Three,2.5,716571,1925,,,-118.715706
5799,,5,,384542,19xx,Midtown,,-118.915342
5800,large,Three,,464653,1992,,,
5801,9716,4,2.5,,,Suburbs,33.621584,-118.55941
5802,9327,,,,2008,Suburbs,,-117.887369
5803,4945,2,,,19xx,Suburbs,34.075341,-117.514118
5804,5648,2,2.48192270412153,,2019,Midtown,,
5805,,Three,,464163,1928,Downtown,,
5806,large,Three,3.719070241438278,?,,Midtown,34.124956,
5807,,,2.5,?,1944,Suburbs,,
5808,large,,,,1919,Suburbs,,
5809,large,6,2.5,472222,19xx,Midtown,,
5810,large,,2.1786742289408645,761825,19xx,Outskirts,,
5811,large,,2.5,297408,,Midtown,33.759187,
5812,9113,Three,,690356,2012,Uptown,,-118.458732
5813,10645,5,2.5,212175,19xx,Suburbs,33.676284,-117.609917
5814,large,Three,1.569084626687197,,,,33.924345,-117.788464
5815,,5,2.5,?,,Suburbs,33.556915,-118.506429
5816,7197,,,?,,Uptown,33.902542,
5817,,5,,165886,1942,,34.561624,-117.759886
5818,,,2.5,,,Midtown,,
5819,,1,2.5,,,Outskirts,,-118.524206
5820,large,1,,,19xx,Uptown,33.657527,
5821,10959,2,,?,1923,Downtown,,-117.577177
5822,large,Three,,?,19xx,Uptown,,
5823,large,Three,2.5,552991,19xx,Outskirts,,
5824,large,6,,,19xx,Uptown,33.886859,
5825,11745,,2.5,563176,,Downtown,34.018532,
5826,large,,3.0684180939432917,?,19xx,Midtown,34.38612,
5827,4995,Three,2.5,442843,1965,,,
5828,6322,Three,,541490,1933,,33.773828,
5829,,,,320606,19xx,Midtown,,-117.606796
5830,large,,2.5,,1990,Suburbs,,
5831,large,Three,2.5,?,,Downtown,33.8,
5832,10091,Three,,?,,Midtown,,-118.990777
5833,6520,5,1.9388343623426278,,1959,,33.58857,
5834,,1,,466720,1919,Uptown,34.075005,
5835,,,3.0119737712312595,,,Outskirts,34.177054,
5836,large,Three,2.662530890687521,?,19xx,Outskirts,34.309562,-117.717143
5837,,6,2.5,538996,1947,,,
5838,,Three,,,,Outskirts,33.866163,
5839,8266,1,2.691519146926728,,1928,Suburbs,33.537206,
5840,10219,,3.562826164399694,?,,Outskirts,34.671231,-118.692194
5841,9458,,2.5,,,Downtown,,-118.765561
5842,5654,3,,,1926,Midtown,34.551377,-118.519826
5843,large,,3.320240454637848,550631,,Suburbs,,-118.74948
5844,8059,6,3.8353359523849546,,19xx,Outskirts,34.062288,-117.812176
5845,large,4,2.5,,19xx,Uptown,34.599297,
5846,large,3,,?,,Suburbs,,-117.824899
5847,4284,,,?,,Uptown,34.588687,
5848,large,,2.5,,19xx,Uptown,,-117.611244
5849,7172,Three,2.5,?,19xx,Uptown,34.030687,-117.808977
5850,,2,1.2471373122587528,669821,19xx,,,-118.178385
5851,11672,Three,,238070,,Downtown,34.452036,
5852,large,Three,3.7986672852422934,257232,1949,Midtown,34.581987,-117.959556
5853,large,,,?,19xx,Midtown,34.051287,
5854,large,Three,3.5909729446692804,,,,34.705671,-118.68468
5855,7771,5,2.5,769005,1934,Outskirts,34.323284,
5856,7384,4,2.5,,1970,,34.025562,-117.865431
5857,6400,,2.206173453923199,125400,19xx,Downtown,34.107027,
5858,9302,5,1.414960293221716,?,19xx,Uptown,34.019066,
5859,large,,,706789,,Outskirts,,-118.534615
5860,,5,3.582397239060658,361694,1947,Outskirts,,-117.933607
5861,,,3.08415645699026,,19xx,Uptown,,
5862,,Three,2.5,,19xx,Suburbs,,
5863,large,Three,2.5,?,1901,Uptown,,
5864,large,Three,1.5485094466391458,?,1943,Midtown,,
5865,8910,,3.6665900474728215,,,Uptown,,-118.781336
5866,large,,3.0590354123031496,?,,Uptown,,-117.519505
5867,9027,4,,108558,19xx,Downtown,34.605133,
5868,4931,,,336476,1956,Suburbs,,-117.543149
5869,,2,,,,,34.458661,
5870,,1,2.5,322680,,Downtown,34.192371,-117.999975
5871,,1,2.5,,1945,Downtown,33.853862,-117.548102
5872,5120,,2.4641517056642837,181031,,Midtown,34.406877,-118.202612
5873,4261,Three,2.5,,,Outskirts,,
5874,,,2.172141593412019,,,Outskirts,34.43128,-118.659999
5875,7619,Three,,435493,19xx,Suburbs,,
