ID,LotSize (sq ft),Bedrooms,Bathrooms,Price ($),YearBuilt,Neighborhood,Latitude,Longitude
6352,,5,2.813123294994743,715054,1936,Uptown,,-118.254216
6353,11530,4,1.7603754227790902,710853,19xx,Midtown,34.74173,
6354,,,1.5124451473120997,353545,,,,
6355,large,Three,,290158,,Uptown,,
6356,,2,3.8991754389964552,787813,1962,Suburbs,,
6357,9877,,2.5,449793,19xx,Downtown,34.4566,-117.819601
6358,large,Three,,536860,,Uptown,,-118.238679
6359,large,3,,532584,19xx,,33.649757,
6360,large,Three,2.5,701544,19xx,,,
6361,large,4,3.2994498642686456,310398,19xx,Downtown,,
6362,5952,,,347317,19xx,Downtown,34.490037,-118.411958
6363,11015,,2.5,451174,19xx,,33.807216,-117.825184
6364,,4,,413080,2006,Outskirts,,
6365,,,,722684,19xx,Outskirts,,-117.742758
6366,,,2.5,611944,19xx,,,-117.6614
6367,,,2.5,442824,19xx,Midtown,33.839367,
6368,large,,3.4510256305980502,480500,1921,Downtown,,-118.844115
6369,large,,3.455566289647028,585570,19xx,Downtown,33.532538,-118.551666
6370,,Three,,773965,1953,Downtown,34.355504,
6371,,,2.410575521153782,679621,2013,,34.772025,
6372,8022,1,2.474063585716461,390196,,Outskirts,,-118.796074
6373,4278,,2.671360085872559,365670,1907,Downtown,33.761193,-118.92002
6374,,2,2.5,470687,1923,Outskirts,34.733295,-117.557891
6375,,,,725999,,Uptown,34.219228,-118.421689
6376,large,,2.5,521854,1968,Midtown,,-118.137074
6377,,,3.0222904890947935,107303,,Downtown,34.522705,-117.909008
6378,large,,2.5,723551,19xx,Outskirts,,
6379,large,,2.5,221511,19xx,,,-118.072456
6380,large,Three,,762404,1904,Outskirts,34.746623,-118.896748
6381,,Three,2.8159909813415918,124629,,Outskirts,34.099441,-118.122063
6382,,Three,1.5819123195489222,444683,19xx,Outskirts,33.525956,
6383,8030,5,2.5,690751,19xx,Midtown,33.68384,
6384,,,2.5,146425,19xx,Uptown,,-117.557246
6385,6496,,,683355,,,33.968984,
6386,large,5,2.6034656382602845,713188,1979,Uptown,,
6387,large,Three,,425255,19xx,Downtown,34.316363,-118.962911
6388,,,,663946,,Suburbs,34.311809,-117.605518
6389,,,2.5,209319,1972,Downtown,33.911126,-118.058828
6390,,,,467871,19xx,Downtown,,
6391,10085,Three,,775733,,Uptown,,-117.81463
6392,,,2.5,310606,1945,Outskirts,,
6393,large,Three,2.5,473877,,Downtown,,
6394,,2,3.731356959650607,567149,,Downtown,,-118.327064
6395,large,2,2.1879663297480256,377642,1935,,,
6396,large,6,3.2132693443723674,651484,19xx,Uptown,,-118.034411
6397,large,,1.1118758838170129,308119,1926,Suburbs,,-118.728225
6398,8454,5,,615212,1947,Uptown,34.023605,
6399,,1,2.5,749364,19xx,Suburbs,34.526131,-118.640027
6400,large,,2.5,352111,2009,Uptown,,-117.632809
6401,large,,,259804,2023,Suburbs,34.187566,
6402,10651,Three,2.5,692191,1965,Uptown,33.933757,-117.728253
6403,6187,,2.5,430345,,Outskirts,34.277206,-118.612712
6404,9548,Three,3.7071049682805004,468835,19xx,Midtown,34.477677,-118.641156
6405,4461,Three,2.5399884594467146,665508,,Midtown,,-117.610682
6406,7852,4,3.561863866063757,575098,1972,,34.307997,-118.461899
6407,,Three,1.1854019880221696,652457,1919,Midtown,,
6408,large,Three,1.4853150546702873,722609,1954,Outskirts,,
6409,6063,Three,2.5,654039,19xx,,34.755125,
6410,6742,,2.5,703016,19xx,Uptown,34.316468,
6411,,,2.4770077580375323,309711,,Downtown,33.562979,
6412,5490,,,536846,,,,-118.748439
6413,large,3,2.5,470660,1971,Outskirts,,
6414,10025,6,2.5,682734,19xx,Suburbs,,
6415,5129,1,2.5,385793,19xx,Suburbs,33.999957,-118.014275
6416,,Three,2.1276382087609447,126584,1978,Midtown,,-117.619062
6417,,Three,,450894,,Suburbs,34.388771,
6418,,Three,1.9899176790708955,201236,1965,Suburbs,,
6419,large,,2.313429778415394,302773,,Outskirts,,
6420,large,,2.2067455708065533,735034,,Downtown,,
6421,7421,2,3.6663718708258224,593756,1959,Suburbs,34.539144,
6422,,,2.03960659261056,182401,1987,Downtown,,-118.732947
6423,8842,2,,249123,1913,Midtown,,
6424,large,6,3.3833467977220963,139104,19xx,Suburbs,34.793495,-118.682207
6425,,,,325641,,Uptown,34.557492,-118.46184
6426,11627,Three,2.9192434042910493,134718,19xx,,,-118.144212
6427,,,,775399,1992,Suburbs,,
6428,large,4,,308332,19xx,Outskirts,34.406881,
6429,,Three,2.5,728446,,Midtown,,
6430,large,,,790805,19xx,Suburbs,33.611378,-117.816254
6431,,Three,2.84815350241273,402865,2010,Uptown,,
6432,large,Three,2.5,339934,1933,Midtown,,-117.917308
6433,7062,Three,,561262,1950,Downtown,,-118.438497
6434,large,1,,741449,2012,Uptown,,
6435,,6,2.5,101150,1949,Downtown,34.678128,-117.591672
6436,5445,3,2.5,169983,19xx,Suburbs,,-118.626557
6437,large,1,2.5,609998,19xx,Downtown,34.473334,
6438,11370,Three,2.5655807595834306,560825,19xx,Outskirts,,-117.922794
6439,,,2.5,560698,19xx,Suburbs,34.38581,
6440,,,2.5,578140,,Uptown,,
6441,6957,Three,2.5,170135,1962,,33.958673,-117.707408
6442,,5,2.634828676100681,435713,1948,Midtown,34.295782,-117.848777
6443,4353,Three,2.5,759789,,Outskirts,,-117.678974
6444,,,3.9709615170409727,363280,19xx,Outskirts,34.252285,-118.622683
6445,,,1.4397625446686901,150334,1905,Midtown,33.53423,-117.999882
6446,4002,,3.6775954326905014,351249,,Outskirts,,
6447,9913,Three,,209402,,Suburbs,33.779291,
6448,10052,Three,3.0811848830013253,317322,,Midtown,34.124288,
6449,,,2.5,526022,,,,-117.852113
6450,large,3,1.6667465572568596,279341,1974,Downtown,,
6451,,Three,,289742,1996,,,-118.642368
6452,large,,,239857,19xx,Uptown,33.893233,
6453,large,5,,162882,,Uptown,,
6454,large,Three,,170473,,Uptown,34.56304,-118.493611
6455,large,Three,2.5,692595,,Downtown,34.349923,
6456,large,Three,1.6113144386836482,377626,1985,Downtown,,-117.77905
6457,,Three,,400915,19xx,Suburbs,34.087935,-118.227719
6458,,Three,,725559,,Suburbs,,
6459,large,,2.5,482624,19xx,,33.776134,-118.46521
6460,large,,2.729811593940311,693160,,Suburbs,34.521381,
6461,6499,2,3.338044128094419,342221,,Midtown,,
6462,8654,1,,780818,1950,Downtown,,-118.505674
6463,6603,Three,2.5,185474,1931,Midtown,,
6464,,,2.5,585207,19xx,Midtown,,
6465,large,,2.1863781817573558,789007,19xx,Suburbs,34.656239,-117.993088
6466,large,,2.5,383667,1937,,,
6467,,,2.4589897218293646,317636,19xx,Uptown,34.787566,
6468,,,1.2485357179839007,364735,19xx,Midtown,,-117.913213
6469,large,2,2.5,721880,1984,Outskirts,34.077092,
6470,,Three,1.9924777915208294,517598,,Uptown,34.327674,
6471,11664,1,2.5,665669,19xx,Downtown,34.299789,-117.951317
6472,large,Three,2.5,306911,19xx,,34.212023,
6473,8924,4,1.7880059434151285,580471,19xx,Outskirts,33.661887,-117.583286
6474,9711,,3.4350606052825943,193619,19xx,Uptown,,-117.982682
6475,,5,,589064,1920,Outskirts,,-118.373812
6476,,Three,2.981278182271234,583807,,Downtown,34.767207,
6477,11765,4,2.669248802241035,766380,19xx,Suburbs,33.75645,-118.587233
6478,6975,,1.898171963883135,619607,19xx,Uptown,,-117.85424
6479,,6,3.6113201827166885,329973,19xx,Outskirts,34.513058,-117.677816
6480,large,Three,2.289345572135562,753706,19xx,,,
6481,large,Three,,495074,1967,,,-118.508541
6482,large,,,363408,1948,Uptown,34.459163,
6483,6513,3,1.4758006588960326,300592,,Suburbs,34.340078,
6484,large,1,2.5,772103,19xx,Midtown,,-118.729427
6485,,5,,646466,2003,Uptown,34.767413,
6486,large,,,734934,19xx,Downtown,,-117.769547
6487,,,2.5,707483,,Suburbs,34.533927,
6488,11499,1,2.5,654027,1934,Midtown,,
6489,large,4,3.511629716063239,724340,1986,Outskirts,33.659553,
6490,,Three,1.4625284219881194,336603,19xx,,,
6491,large,Three,3.0850345022600294,616108,1954,,,
6492,,2,2.5,311277,19xx,Suburbs,,-118.044938
6493,,,3.641091564587909,379631,,,,-117.834348
6494,11562,1,2.5,213304,,Downtown,,
6495,large,Three,3.0164223988165726,558978,1990,Downtown,,-117.915989
6496,,1,1.4032035995645877,209775,2000,Midtown,34.009285,
6497,6460,3,,696360,1981,Outskirts,,-117.761441
6498,large,Three,,638731,19xx,Outskirts,34.772603,
6499,,Three,2.5,297826,,Suburbs,,
6500,,,,116856,19xx,Suburbs,,-117.816796
6501,,Three,,587295,2011,Outskirts,34.124119,-117.546425
6502,large,Three,2.5,434515,,Outskirts,,
6503,large,Three,,487768,,Uptown,,-118.695992
6504,,2,1.1306023708865491,343044,19xx,Uptown,34.556941,
6505,6103,,,243936,19xx,Midtown,34.418835,
6506,7810,Three,2.5,172472,,Uptown,33.964894,-118.830926
6507,6756,6,,796069,19xx,Downtown,,-118.417332
6508,11042,,2.5,576041,,Midtown,,-117.908
6509,,,1.5264056091342235,702565,19xx,Suburbs,,-117.631828
6510,,Three,2.5,700872,1956,Outskirts,,-117.731585
6511,large,,2.5,588753,19xx,Midtown,33.592308,-118.445858
6512,large,Three,2.5,530747,,Downtown,,-118.412965
6513,7702,5,2.5,616556,1929,Suburbs,,-118.959517
6514,,,,551973,1954,,33.594966,-117.86706
6515,11632,1,2.7359309185891463,325067,1949,Outskirts,,
6516,,Three,2.5,117254,19xx,Uptown,,-117.785072
6517,large,5,,629664,1954,Downtown,34.424656,
6518,8761,Three,3.3185855542730764,189218,,Downtown,,
6519,,4,,532500,,Uptown,,-117.820606
6520,large,1,,145877,19xx,Uptown,,-117.76934
6521,large,Three,2.5,509774,2008,Midtown,33.976278,-118.722414
6522,,Three,1.6343342428376735,478271,,,,
6523,large,Three,2.5,105124,1981,Suburbs,33.812391,-118.310393
6524,large,Three,2.5,423004,19xx,Downtown,,
6525,7194,Three,1.840144506178988,218108,,Suburbs,34.18862,-118.449039
6526,large,,,457004,19xx,Midtown,,
6527,9787,4,2.817192326954986,674236,1969,Uptown,34.353554,
6528,large,,2.5,566129,1999,Midtown,33.896411,-118.064361
6529,7571,Three,2.5,718547,2006,Downtown,33.683199,
6530,,,,540981,,Midtown,34.770658,
6531,large,Three,3.391490525212497,426626,2016,Suburbs,,
6532,9057,Three,3.7967121713928416,694874,19xx,,34.490838,
6533,10699,,2.8711847311455108,684144,,Outskirts,,-118.51288
6534,large,1,,696304,1905,Outskirts,,-118.87942
6535,,Three,2.5,757207,,Downtown,33.921299,
6536,4506,4,2.5,130167,19xx,Uptown,,
6537,large,2,1.4177443037949007,290709,1993,,34.730171,-118.93939
6538,large,Three,,489769,19xx,Uptown,,
6539,large,,3.654878447467363,448290,,Midtown,34.493451,
6540,11412,1,2.843873132520697,329270,1913,Midtown,,-118.471233
6541,large,,,738378,,Midtown,,-117.830475
6542,,,1.0264272476801426,317546,,Uptown,,-117.575956
6543,,Three,2.5,395869,19xx,,,-118.452772
6544,large,,2.5,561124,2002,Midtown,,-117.698029
6545,large,,,692320,1931,Downtown,34.068523,
6546,large,,1.9193026506990989,263285,,Suburbs,,-118.52368
6547,,Three,2.5,617608,,Downtown,34.412235,
6548,,,,612297,1994,Downtown,34.691843,
6549,large,3,3.4219899090344015,336319,19xx,,34.571191,
6550,large,,1.3935468871282515,701194,1989,Midtown,,
6551,large,Three,2.5,353535,,Uptown,,
6552,large,Three,2.5,491070,2022,,34.018023,
6553,large,Three,2.5,108033,1906,Suburbs,,
6554,7985,,2.5,752037,,,33.56957,-118.938946
6555,large,,3.805516368206475,305722,,Downtown,,
6556,,,,625154,1909,,,-118.023242
6557,,2,2.5,428580,,Outskirts,34.364097,-118.000066
6558,7670,3,,650054,1998,Midtown,34.114639,-118.08945
6559,,3,,505898,1945,,,-117.567082
6560,large,,1.9387155483511884,689279,19xx,Uptown,,-118.743741
6561,,Three,2.5,550248,,Outskirts,,
6562,9984,4,2.5752720484387686,214620,2015,Outskirts,34.301453,
6563,10154,Three,3.009517478454728,733278,1954,Uptown,33.670828,-118.669162
6564,8981,4,2.5,606377,,Uptown,,
6565,large,5,2.5,535274,,Outskirts,,-117.684447
6566,,Three,3.928414396466545,120141,1945,Suburbs,33.549065,
6567,large,5,2.5,370435,19xx,Midtown,33.663591,-118.62342
6568,9739,,,155272,19xx,Downtown,34.438054,
6569,11420,5,,481588,1989,Downtown,,
6570,large,,3.3372439518659136,179071,2013,Outskirts,,
6571,large,Three,1.0855321751812927,279595,,Suburbs,34.121189,-118.89944
6572,,Three,,706221,1975,Downtown,33.976086,
6573,,Three,2.5,279739,,Downtown,,
6574,5739,Three,2.9780524760473206,760545,1975,,33.585326,
6575,9626,,2.65111669481389,404959,1964,Outskirts,33.94938,
6576,large,Three,2.5,188642,19xx,Downtown,33.939546,
6577,5476,Three,2.5,221884,2010,,,
6578,5603,Three,2.70604957622523,513765,19xx,Outskirts,,-118.292435
6579,large,,3.1012798364843404,604791,1975,Uptown,34.065264,-118.574974
6580,,4,,519291,19xx,Downtown,,
6581,8581,1,1.6543053602196456,407493,,Downtown,,-117.596188
6582,large,4,2.5,543892,1901,Downtown,,
6583,9749,2,2.5,259917,19xx,Suburbs,,
6584,,,,610802,1989,Uptown,34.022133,
6585,,3,1.152073171103111,302883,1956,Suburbs,,
6586,large,Three,2.5,642768,1943,Uptown,,-118.07643
6587,large,Three,,208853,,Uptown,33.932712,
6588,large,Three,,621125,,Uptown,,
6589,4795,,2.162023610967511,185006,19xx,Suburbs,,-117.986472
6590,,Three,,759489,2018,Downtown,,
6591,4234,2,3.20515831691374,131445,1941,Uptown,34.418582,
6592,large,1,3.7172941597230835,555410,1900,,34.337247,
6593,large,,,758625,1928,Suburbs,,
6594,large,Three,2.5,196356,1963,Uptown,,-118.009574
6595,,Three,2.5,543224,1957,Outskirts,34.356121,-118.113953
6596,7604,6,,108105,19xx,Downtown,,
6597,,,2.5,260041,1936,Uptown,,
6598,,Three,,605359,19xx,Uptown,,
6599,large,2,2.084347729206458,376157,,Downtown,,
6600,large,,,425183,19xx,,,-118.584967
6601,5604,,2.5,172538,2020,Outskirts,34.491151,
6602,large,Three,3.773067391532611,290367,1905,Suburbs,,
6603,,5,,129373,19xx,,,
6604,,6,2.5,603249,,Uptown,,
6605,8769,3,2.5,298582,19xx,Uptown,,-117.56074
6606,large,,2.2888498646803273,321966,19xx,Suburbs,34.785645,
6607,4497,,,238557,1906,Outskirts,,-118.24053
6608,,2,3.7338588480421255,577766,19xx,Downtown,,-117.592694
6609,4729,3,,221238,,Downtown,33.607713,-118.127251
6610,,,1.2849739039347448,202518,1984,,34.644572,
6611,large,Three,2.5,236309,,,34.650547,
6612,large,Three,,185271,19xx,,33.819328,
6613,8481,Three,,515431,1989,Uptown,,
6614,,Three,3.2162820771822114,132627,1903,Outskirts,,
6615,large,Three,,345496,,Suburbs,,-117.789705
6616,10310,,2.5,617854,,Downtown,,
6617,,6,2.670941762018095,742337,19xx,Uptown,,
6618,,4,2.5,668600,,Midtown,,
6619,large,,2.5,689308,1998,Midtown,,-118.499703
6620,large,1,3.18972889365358,416995,19xx,Suburbs,34.601364,
6621,large,2,,587301,,,34.196298,-117.71297
6622,10744,Three,1.5298234961627404,617045,2000,Outskirts,34.270075,
6623,large,,3.794949650170198,107242,1973,Suburbs,34.589551,-117.785534
6624,11724,Three,,530143,,Uptown,34.072705,
6625,,,,553461,19xx,Suburbs,33.925548,
6626,large,2,3.6152520635,446315,,Downtown,33.635795,-118.426348
6627,7952,,1.032696498352613,634722,,Suburbs,,-117.814523
6628,6214,Three,,183718,19xx,Uptown,33.763743,
6629,,,2.0738974382020703,642651,19xx,Outskirts,33.611736,
6630,,2,1.0922814506541465,335758,19xx,Midtown,34.448364,
6631,4609,Three,1.0382750780199128,426906,19xx,Midtown,,
6632,,1,,192841,1913,Suburbs,34.547578,-117.970266
6633,large,Three,2.392136138908458,222583,19xx,Outskirts,33.680185,
6634,large,Three,3.2072886292426595,583012,19xx,Suburbs,,-118.310535
6635,8159,Three,2.5,452521,1973,Downtown,34.474509,
6636,large,Three,2.7780760480535793,344249,,Midtown,33.860452,-118.284344
6637,6118,Three,,548394,19xx,Suburbs,,-118.038934
6638,,Three,,417801,1931,Outskirts,34.369526,-118.50695
6639,large,3,,575362,2008,,,-118.232698
6640,10395,,2.5,483941,19xx,Outskirts,,-117.657729
6641,large,1,2.5,539045,,Uptown,,
6642,9552,Three,,531563,1975,Uptown,,-118.215068
6643,6566,Three,2.998863277114271,778126,19xx,Midtown,,-118.035143
6644,,Three,2.5,794050,19xx,,,
6645,large,,,647787,2016,Downtown,33.827231,
6646,,Three,2.5,391294,19xx,Outskirts,,
6647,large,Three,2.068567001911764,132507,19xx,Suburbs,34.152312,-118.804196
6648,,Three,2.5,665744,,,34.754853,-118.044451
6649,,3,2.265210434088417,516483,,Midtown,,
6650,,5,,608247,,Downtown,,
6651,11922,Three,,130000,,Downtown,,-118.513788
6652,7843,Three,2.2364582632859813,135536,,Outskirts,,-117.726672
6653,large,6,2.5,458144,,,33.971965,-118.531338
6654,,2,2.191607919726107,357033,19xx,Suburbs,,
6655,5283,,1.3290083161156212,221631,1943,Midtown,,-118.520929
6656,,,1.8469330300612485,417435,,Uptown,,-118.010889
6657,7348,3,,210795,19xx,Suburbs,33.830886,-117.873841
6658,,1,2.8641764460101173,750545,,Suburbs,33.801576,-118.164232
6659,large,Three,2.5,195315,,,34.475567,-118.92447
6660,large,1,2.7469988772504053,559018,1990,Midtown,,-118.527556
6661,,2,2.5,536489,2020,Downtown,,
6662,11460,,2.5,537441,1951,Suburbs,,-118.496777
6663,,,1.041983418392567,647039,1997,Uptown,,-118.250207
6664,large,6,2.5,178673,19xx,Outskirts,34.293226,-118.331283
6665,9730,Three,,440187,,,,-118.363023
6666,,,2.5,142151,,,,-118.059974
6667,large,,2.5,650312,19xx,,,
6668,5274,Three,,721855,19xx,Outskirts,34.296686,-118.999162
6669,large,,2.127054009566349,337697,1954,Midtown,34.645271,-118.862487
6670,8656,5,,638345,,Downtown,33.874441,-117.86327
6671,large,Three,2.5,660498,,Downtown,,-118.607637
6672,5007,2,2.5,493834,,Uptown,,
6673,,3,2.5,698427,19xx,,,
6674,,Three,3.282301685824683,197670,1999,Midtown,34.31896,
6675,,,,550844,1959,,,-118.268345
6676,9680,Three,1.8787200145949714,244057,1965,Suburbs,,-118.580775
6677,9600,1,3.401465849564676,589259,,Outskirts,34.213454,-118.586674
6678,4506,Three,,294086,,Downtown,34.484712,
6679,7619,Three,3.9059294367270447,242425,1918,Uptown,,-118.762906
6680,5223,,2.5,288788,,Midtown,,
6681,,Three,2.5,656473,1977,Suburbs,,-117.957646
6682,,Three,,201555,1900,Midtown,,
6683,5463,Three,2.5,175766,19xx,Uptown,,-118.392844
6684,,Three,2.5,383046,1968,Downtown,33.992563,
6685,large,,2.5,151361,,,,-118.769418
6686,large,Three,2.5,738856,2004,Uptown,34.765377,
6687,4490,Three,2.5,422808,,Suburbs,,
6688,large,Three,,409817,,Suburbs,,
6689,,4,1.0898093763678864,274178,1955,Suburbs,,-117.618461
6690,,1,,131289,,,,-118.790557
6691,4566,Three,2.5,532247,,Suburbs,,-117.642577
6692,8489,,,190050,,,33.58394,
6693,large,,,289547,1957,Uptown,,-118.48519
6694,,Three,1.7795647522846296,272720,,Downtown,,-118.529882
6695,,Three,2.5,317123,,Outskirts,,
6696,large,2,,665069,,Suburbs,,
6697,,5,,707594,19xx,Outskirts,34.594666,-117.67032
6698,,Three,2.5,115535,,Uptown,34.420541,-117.71399
6699,,Three,2.471952863252004,339063,19xx,Uptown,34.770859,
6700,,Three,2.5,499356,,Midtown,,-118.794944
6701,large,,2.5,676257,19xx,Suburbs,,-117.612231
6702,large,3,3.1959095000000657,606963,19xx,Midtown,34.414508,
6703,,6,,399048,19xx,Midtown,,-118.628379
6704,,,2.5,545796,2020,Uptown,,
6705,8086,,,110582,19xx,Midtown,33.71826,-118.943595
6706,,Three,2.955799233001727,529185,1991,Downtown,,
6707,large,3,2.5,774185,1909,Downtown,,-117.719018
6708,,,,365782,,,,
6709,,6,3.860854500904847,130165,19xx,Outskirts,34.688011,
6710,,2,3.3582481490512053,684325,19xx,Midtown,,
6711,,Three,,474095,1931,Midtown,,
6712,,Three,2.4919244444996735,602163,1979,Outskirts,,-118.661923
6713,,,,792343,19xx,Downtown,33.812992,-117.814
6714,large,Three,,131340,1946,Uptown,,-117.794264
6715,large,,1.3820622874641102,471303,1918,Suburbs,,-118.046661
6716,9462,Three,3.483120216469625,732585,19xx,,,
6717,large,,,461270,,Suburbs,33.84451,
6718,large,,,748427,,Outskirts,33.638476,-117.775751
6719,large,Three,3.008790456575575,337426,19xx,Outskirts,,
6720,large,2,1.0397507252492173,574032,,,,
6721,6946,6,3.6306208456152307,444432,,Midtown,,-118.918096
6722,large,,1.1996354286522068,113307,,Downtown,34.094773,
6723,,Three,1.5681322265011044,708769,,Suburbs,,
6724,large,3,,141025,19xx,,,-118.716908
6725,8239,Three,2.5,732878,1946,Midtown,33.590208,
6726,large,3,3.179152980323856,170361,,Midtown,34.661374,
6727,large,,1.9684707656345435,389605,19xx,Midtown,,-118.972667
6728,,Three,2.5,626472,1985,Midtown,34.13952,-118.247244
6729,11451,Three,1.6985178721965057,678668,19xx,Midtown,,
6730,,,1.1351598351981533,542590,,Outskirts,34.749803,
6731,large,Three,,309865,,Outskirts,,-118.010351
6732,7136,,2.5,253371,19xx,Midtown,,
6733,large,4,,506430,,Midtown,,-117.958049
6734,,2,3.404166661653749,504311,19xx,,,
6735,,,1.9128554840380174,629560,,Downtown,,-118.698639
6736,9396,Three,,758715,1962,Uptown,,-118.514036
6737,large,3,2.5,714148,19xx,,,-118.442198
6738,large,Three,1.9302378209603481,527848,,Midtown,,
6739,,2,2.5,604832,19xx,Downtown,,
6740,,,,463043,19xx,Outskirts,,-118.448943
6741,,,1.2255499180410494,798659,,Midtown,,
6742,large,Three,2.3919326579328297,136092,,Uptown,,
6743,9282,,3.1753527328543383,389905,,,,-118.239083
6744,5056,,2.5,137780,19xx,Midtown,34.601443,
6745,4255,,2.5,282483,1963,Midtown,,-118.348742
6746,,5,2.5,429114,19xx,Suburbs,34.097308,
6747,,,2.5,221651,1913,,,
6748,large,1,2.5,408465,1978,Outskirts,,-118.013944
6749,11254,4,,353389,19xx,,34.674662,
6750,8511,6,2.0572588795089595,481255,1952,Downtown,34.576575,-118.137781
6751,large,,2.597070738193903,781366,,Suburbs,34.774162,
6752,large,,2.5,428268,1930,,34.796871,-118.351609
6753,6536,Three,,210535,2019,Downtown,34.724791,-118.588928
6754,11599,Three,2.0447461384319516,186865,1993,Outskirts,34.031064,-117.865823
6755,large,,1.9502517706647038,399770,19xx,Midtown,34.279372,
6756,,6,,403231,19xx,Outskirts,33.569991,-118.460161
6757,9946,,,497578,19xx,Downtown,34.155566,
6758,,3,2.5,740763,19xx,Outskirts,,-118.723734
6759,6302,,,671280,1916,,33.614017,-117.61107
6760,5939,,,209609,1962,,34.528411,
6761,4602,Three,,327544,,Uptown,33.646523,-117.917897
6762,,Three,3.5975560331963887,186050,,Outskirts,,
6763,large,2,,631038,19xx,Downtown,34.748706,
6764,large,Three,1.5202315009104619,719556,19xx,Suburbs,33.542824,
6765,,Three,3.151052773002013,101067,1944,Suburbs,,-118.626901
