'ID','LotSize (sq ft)','Bedrooms','Bathrooms','Price ($)','YearBuilt','Neighborhood','Latitude','Longitude'
6373,7567,Three,'?',237163,2004,Uptown,34.255414,-117.660592
6374,large,'?','?',305067,19xx,Outskirts,'?',-118.496555
6375,large,'?',1.9150565481462878,492162,2000,Outskirts,'?','?'
6376,'?',Three,'?',372816,1943,'?',34.678551,'?'
6377,large,Three,'?',175720,19xx,'?','?',-118.813005
6378,5658,'?',3.601621867823141,545998,19xx,Outskirts,'?',-117.755752
6379,5233,Three,'?',421238,'?',Suburbs,34.597131,-117.950973
6380,11548,6,1.5136173423313752,570048,19xx,Outskirts,33.938958,-118.557066
6381,'?',Three,'?',691209,'?',Midtown,'?',-117.632155
6382,large,Three,2.5,129336,1925,Uptown,'?',-118.042015
6383,'?',3,'?',693146,19xx,Outskirts,34.649906,-118.751244
6384,10960,Three,2.912170531552751,230764,19xx,Midtown,34.356672,'?'
6385,large,'?','?',258775,'?',Downtown,'?','?'
6386,9249,Three,2.5,635535,19xx,Downtown,34.432712,'?'
6387,large,'?',3.814499482602333,280521,1931,Outskirts,34.525251,'?'
6388,large,Three,'?',387480,1981,Downtown,34.238639,'?'
6389,large,4,'?',774923,1998,Outskirts,'?','?'
6390,4290,Three,2.5,429901,19xx,Midtown,34.793259,'?'
6391,6576,'?',2.5,533748,19xx,Midtown,'?','?'
6392,large,Three,2.5,393914,'?',Uptown,33.508342,-118.18903
6393,5580,4,2.788494960235676,332349,'?',Suburbs,34.446032,'?'
6394,large,'?',1.0504415458146181,704641,'?','?','?','?'
6395,large,Three,3.355422539473734,614373,'?',Midtown,34.272783,-118.792124
6396,large,3,'?',540224,19xx,Uptown,34.010994,-118.862607
6397,9553,3,'?',780123,19xx,Downtown,'?','?'
6398,large,'?',2.5,724746,2004,Suburbs,'?','?'
6399,'?',5,'?',266508,'?',Midtown,'?',-118.81933
6400,'?',Three,'?',555961,19xx,Downtown,33.788979,'?'
6401,6620,'?',2.5,373358,19xx,Uptown,'?',-117.81056
6402,6870,3,3.538381429431562,482813,19xx,'?',33.60625,-117.50539
6403,10905,5,'?',627208,19xx,Outskirts,33.967048,'?'
6404,10827,Three,2.696278252090085,227174,'?',Downtown,'?','?'
6405,9860,Three,2.4960069370592484,775164,1943,Outskirts,33.747082,-118.336806
6406,large,Three,3.596738684649446,638939,19xx,'?',33.80956,'?'
6407,'?','?',2.5,274446,'?',Suburbs,'?','?'
6408,large,5,1.736792034749664,750355,'?',Downtown,'?',-118.781213
6409,'?',Three,'?',205796,19xx,Midtown,'?',-118.224394
6410,'?',Three,3.9567575853719603,503730,'?',Outskirts,'?',-118.52987
6411,'?','?','?',402065,'?',Outskirts,'?',-118.805092
6412,10306,1,2.368581187258356,326056,'?',Downtown,'?',-117.649509
6413,8117,Three,'?',433553,19xx,Uptown,'?',-118.527495
6414,11806,Three,3.4385052669290874,290088,2020,Outskirts,34.502782,'?'
6415,large,5,'?',781343,'?',Midtown,34.401996,'?'
6416,large,Three,2.0109887569013756,588012,'?',Midtown,34.338627,-117.996209
6417,11351,3,2.5,611683,'?','?',34.196626,'?'
6418,large,6,2.6491770169986433,706127,19xx,Downtown,34.53715,'?'
6419,7631,4,'?',232207,1938,Suburbs,34.503747,'?'
6420,'?','?',3.685206964982373,755808,'?',Suburbs,34.192408,-118.575426
6421,large,Three,1.7122245564706415,532509,'?',Outskirts,34.651734,'?'
6422,7452,'?','?',470091,'?',Outskirts,34.440937,'?'
6423,large,'?','?',270001,19xx,Suburbs,'?','?'
6424,'?',Three,'?',653519,'?',Midtown,'?',-118.393524
6425,'?','?','?',531009,'?',Downtown,'?','?'
6426,'?',6,2.5776837563425463,611035,'?',Suburbs,33.573237,'?'
6427,10384,Three,'?',761846,'?','?',34.79871,-118.118234
6428,large,'?',2.510693122069738,704269,19xx,Suburbs,'?','?'
6429,5393,'?',1.5669940858578708,515910,19xx,Downtown,33.849076,-118.614153
6430,'?',4,'?',636571,19xx,Downtown,34.790569,-118.159402
6431,'?',6,'?',399629,2010,Suburbs,34.600855,'?'
6432,'?',Three,'?',792260,'?',Outskirts,'?',-118.412319
6433,8890,2,2.5,438869,1937,Suburbs,34.204247,'?'
6434,'?','?',2.5,666211,'?',Midtown,'?','?'
6435,10409,Three,'?',210460,1909,Downtown,33.822266,'?'
6436,large,2,2.5,195224,19xx,Downtown,33.798636,-117.689846
6437,6907,'?',2.5,705290,1930,Uptown,34.24532,'?'
6438,'?','?',3.495039716882876,698507,'?',Midtown,'?','?'
6439,large,Three,2.5,273106,2009,Suburbs,34.430914,-117.820454
6440,large,'?','?',476899,'?',Uptown,34.682121,'?'
6441,11210,'?',3.5435996195692763,472060,19xx,Uptown,'?','?'
6442,large,6,3.699716268772543,417892,19xx,'?','?','?'
6443,6994,4,3.860316701644122,213945,'?',Downtown,'?',-118.623133
6444,large,5,2.7120615165559547,121680,1962,Outskirts,'?',-117.863821
6445,'?',6,3.476231607281481,744232,19xx,'?','?',-118.099185
6446,9711,'?',2.25035394015753,672189,19xx,Uptown,34.51096,-118.831936
6447,large,'?',2.5,251146,'?',Downtown,33.956473,-118.117055
6448,large,'?',1.0592592676553028,481505,'?',Suburbs,'?','?'
6449,7788,5,3.7410278469346174,776146,19xx,Uptown,'?',-118.446247
6450,7236,'?','?',181710,19xx,'?','?',-117.842374
6451,'?',6,3.540360233131989,765988,19xx,Suburbs,'?','?'
6452,4959,6,2.2903931291087067,259305,19xx,Downtown,34.681987,-118.423224
6453,6435,Three,2.5,293335,19xx,Suburbs,33.765482,'?'
6454,5711,Three,3.5739560324842827,387230,'?','?',34.721813,-118.853941
6455,large,'?',2.5,695267,19xx,Suburbs,33.993207,'?'
6456,9523,Three,2.5,292566,'?',Midtown,34.717492,-118.027778
6457,9122,2,3.873307283910125,186715,1961,'?','?','?'
6458,large,2,2.5,311169,19xx,Suburbs,'?',-118.34115
6459,large,'?',2.5,352624,'?',Outskirts,'?','?'
6460,'?',Three,2.3648571047201443,689406,1997,Outskirts,34.059015,'?'
6461,large,Three,'?',766854,1968,Suburbs,'?',-118.739418
6462,'?',Three,3.271446263434967,554579,19xx,Downtown,33.674881,-117.675806
6463,5481,Three,2.6910065703497414,210636,2002,Midtown,33.552569,'?'
6464,4811,'?','?',236348,1953,Outskirts,33.935235,-117.943858
6465,6805,1,'?',577929,1965,Outskirts,34.198924,-118.216842
6466,5274,5,'?',392027,19xx,Suburbs,33.561969,-118.158215
6467,'?','?',2.5,148210,'?',Midtown,'?','?'
6468,large,4,2.5,661820,'?',Outskirts,34.168062,-118.038956
6469,8023,'?',3.563672332175725,671554,19xx,Suburbs,34.632214,'?'
6470,'?',Three,2.5,619193,19xx,'?','?','?'
6471,7628,1,2.5,611420,2023,Suburbs,'?','?'
6472,4145,1,2.5,227214,'?','?','?',-118.641824
6473,'?',6,'?',347510,1935,Uptown,'?','?'
6474,'?',Three,2.0423030851425734,195404,1984,Outskirts,33.611413,-118.922704
6475,'?',Three,2.5,400240,19xx,Uptown,'?','?'
6476,'?',6,'?',118551,'?',Outskirts,34.551436,'?'
6477,large,Three,'?',727750,'?',Suburbs,34.153519,-118.092527
6478,'?',6,'?',126092,1942,Outskirts,34.774639,'?'
6479,'?',3,'?',183209,'?',Downtown,33.760041,-118.740096
6480,'?',Three,3.007921633246137,134305,19xx,Midtown,'?',-118.242091
6481,'?',Three,2.5,671462,'?',Suburbs,'?',-118.431925
6482,'?',5,2.5,210365,19xx,Downtown,33.726829,'?'
6483,9176,Three,2.317737312857782,139933,1996,Uptown,'?',-117.948426
6484,large,6,2.5,119022,19xx,Suburbs,'?',-118.023035
6485,large,1,2.937032099019541,243710,1943,Outskirts,'?',-118.444927
6486,'?','?','?',121924,1925,Midtown,'?',-118.600054
6487,large,4,1.132886875864002,504702,'?',Suburbs,'?',-118.115996
6488,large,4,'?',211232,19xx,Outskirts,'?',-118.037016
6489,'?','?',2.5,243277,19xx,Uptown,33.643774,'?'
6490,large,'?','?',609884,'?',Uptown,33.990063,-117.902162
6491,large,'?',3.8397686490296357,214345,1925,'?',33.669541,-118.850319
6492,7154,1,1.193437139212734,279715,'?',Midtown,34.062535,'?'
6493,9571,4,'?',743435,'?',Downtown,34.130273,'?'
6494,10255,Three,1.8301038515426264,644395,19xx,Midtown,'?',-117.931354
6495,'?',1,1.9572246937270328,495812,19xx,'?',34.127363,'?'
6496,'?','?',1.1729880581900747,141550,'?',Suburbs,'?',-118.085332
6497,'?',1,2.5,103818,1985,Suburbs,'?','?'
6498,'?',3,3.9251873284291694,659507,'?',Midtown,33.71175,'?'
6499,6984,Three,3.8132188546564985,279306,1928,'?','?',-117.810215
6500,large,Three,3.956634118975898,741667,'?',Suburbs,'?',-118.188791
6501,large,'?',2.2136227624436553,522771,19xx,Suburbs,'?',-118.636898
6502,'?',Three,'?',356316,19xx,Midtown,33.868747,-117.831912
6503,'?',3,2.5,288520,'?',Downtown,33.712857,'?'
6504,'?',1,3.3348314815336537,608838,1917,Midtown,33.786794,'?'
6505,'?',Three,'?',156615,'?',Midtown,'?','?'
6506,large,'?','?',460285,19xx,Downtown,'?','?'
6507,large,Three,2.5,710089,1904,Uptown,34.112511,-117.668159
6508,'?',Three,3.430929093651936,547991,19xx,'?',34.596632,-118.036416
6509,large,1,'?',734754,19xx,Uptown,'?','?'
6510,8408,'?',3.202054007832941,676284,19xx,Uptown,33.694473,-117.987202
6511,'?','?','?',742487,1942,'?','?',-118.999548
6512,large,2,'?',356878,1911,Downtown,34.282958,'?'
6513,'?',5,2.5,242378,'?',Outskirts,34.159665,-118.46321
6514,8855,'?','?',116430,19xx,Outskirts,33.963961,-117.521333
6515,large,Three,2.5,733519,'?',Uptown,34.542194,-118.914964
6516,7593,5,2.5,323881,2023,Midtown,34.787244,'?'
6517,large,Three,'?',548348,'?','?',33.83759,-118.580313
6518,10674,Three,'?',622770,19xx,Midtown,34.316458,-117.832412
6519,large,'?',2.9797397285163134,175677,19xx,Outskirts,'?',-117.710647
6520,large,2,2.454260133238829,579085,19xx,Outskirts,34.363792,'?'
6521,8302,Three,2.5,195603,1931,Midtown,'?','?'
6522,large,4,'?',731546,1929,'?','?',-117.665481
6523,6639,2,2.5,221024,'?','?',33.843682,'?'
6524,large,'?',2.5,651154,'?',Midtown,'?',-118.829022
6525,large,3,1.1498422417020937,687541,'?','?',34.491202,-118.904361
6526,11392,'?','?',735603,19xx,'?','?','?'
6527,large,Three,2.0025464592827698,707793,19xx,Downtown,'?','?'
6528,large,1,2.5,246512,1966,Suburbs,33.526167,-118.949593
6529,large,'?','?',487937,19xx,Uptown,34.64523,'?'
6530,9198,Three,'?',257233,2015,Suburbs,'?','?'
6531,large,Three,2.5,418845,19xx,Uptown,34.519625,-117.524759
6532,'?',Three,2.6236457368173953,774402,'?',Midtown,'?',-117.65982
6533,'?',1,2.5,545820,19xx,Suburbs,34.691943,-118.5179
6534,10522,5,3.2073383235519626,627665,1935,Outskirts,33.518634,'?'
6535,large,2,2.356271854955228,349061,19xx,Downtown,33.856595,-118.72272
6536,6466,'?','?',349964,'?',Uptown,33.637054,'?'
6537,'?','?',1.048188405569912,692122,1968,Outskirts,33.976699,'?'
6538,large,5,1.3431317632295126,594916,19xx,Outskirts,34.268916,'?'
6539,'?',Three,3.4179119228004327,439460,19xx,'?',34.711114,'?'
6540,large,6,'?',569151,'?',Midtown,'?',-117.642312
6541,10576,Three,3.4641233843047314,569456,19xx,Suburbs,'?','?'
6542,'?','?',2.5,251187,1947,Suburbs,34.451147,'?'
6543,'?','?','?',769699,'?',Outskirts,33.531934,-118.553208
6544,'?',Three,2.5,718574,'?',Downtown,'?','?'
6545,9009,'?',3.375721408099461,320119,1939,Outskirts,34.488509,'?'
6546,8723,'?','?',187036,'?',Uptown,'?','?'
6547,7040,'?',1.446194789335208,798100,1959,Midtown,33.519143,'?'
6548,'?',Three,2.5,324032,'?',Outskirts,'?',-118.613425
6549,11956,5,2.9383868493049663,450880,'?',Suburbs,33.82281,'?'
6550,'?',2,3.8704216661761333,599228,19xx,Suburbs,'?','?'
6551,'?',2,'?',186660,'?',Downtown,'?','?'
6552,'?','?','?',657092,'?',Outskirts,34.704754,-118.663479
6553,large,Three,2.6611324444031963,499635,2000,Outskirts,33.878344,-118.965262
6554,large,6,'?',158217,'?',Midtown,34.61231,-118.191295
6555,'?','?',2.5,263462,'?',Outskirts,33.610076,'?'
6556,11535,Three,2.5,622451,19xx,'?','?',-118.044478
6557,'?',4,2.5,596013,19xx,Midtown,'?','?'
6558,large,3,2.5,459078,'?',Outskirts,'?',-118.534505
6559,large,Three,2.5,115084,1976,Midtown,'?',-117.741404
6560,large,'?','?',532637,19xx,Outskirts,34.777574,-118.844454
6561,large,4,2.5,435911,1909,Uptown,33.945969,-118.5598
6562,8612,Three,'?',237469,2017,Uptown,'?',-117.53637
6563,'?',2,'?',717779,'?',Outskirts,'?',-118.408152
6564,'?',6,1.3328930509867005,560225,1973,Midtown,34.551489,-118.294144
6565,'?',Three,3.9641572357113573,201083,19xx,Outskirts,'?',-118.255391
6566,11794,5,2.5,694337,'?',Uptown,34.116219,-118.70602
6567,5709,1,1.4150034193717502,100759,'?',Midtown,34.249365,'?'
6568,'?',2,2.5,177992,1967,Downtown,34.78024,'?'
6569,large,'?','?',371977,19xx,Downtown,33.578234,-118.80444
6570,'?','?','?',113769,19xx,Downtown,34.262807,-118.290941
6571,'?',6,'?',291854,19xx,Downtown,'?',-118.911142
6572,9222,Three,2.5,789337,'?',Uptown,33.927182,-117.578791
6573,'?',Three,1.499350930500864,115564,19xx,Midtown,'?',-118.010723
6574,11927,Three,2.5,679654,1902,Suburbs,34.185496,'?'
6575,'?',3,'?',648754,1975,Suburbs,'?','?'
6576,large,6,'?',430109,19xx,Uptown,'?','?'
6577,11589,Three,'?',399921,2002,Uptown,33.814041,'?'
6578,large,Three,'?',210498,'?',Midtown,'?','?'
6579,'?','?',2.5,730804,19xx,Suburbs,34.452173,-118.423986
6580,'?',2,1.7335899084654578,579898,'?',Uptown,33.729394,'?'
6581,5790,6,'?',189309,'?',Outskirts,'?','?'
6582,large,1,1.5386865299497092,557244,'?',Suburbs,34.283473,'?'
6583,10362,'?',2.5,555846,'?',Downtown,34.238225,'?'
6584,'?',2,2.5,180475,1997,Midtown,34.138202,-117.963843
6585,'?',5,'?',559185,19xx,'?','?',-118.163147
6586,'?',3,3.695621526142748,765549,19xx,Suburbs,34.410235,'?'
6587,5372,Three,2.5,133373,19xx,Uptown,34.205953,'?'
6588,large,6,2.5,698355,19xx,Downtown,34.434491,'?'
6589,large,2,'?',797860,1980,Midtown,'?',-117.879494
6590,'?',Three,'?',267442,19xx,Suburbs,'?','?'
6591,large,Three,3.1193000595626,613680,1903,Downtown,33.598686,-117.549413
6592,7109,Three,2.5,232048,'?',Suburbs,34.112817,-118.042855
6593,11812,'?',3.171864525844313,742124,'?',Outskirts,'?','?'
6594,11818,'?','?',472505,19xx,'?',33.826054,-117.666321
6595,large,Three,2.5,443728,19xx,Downtown,'?',-118.029225
6596,10049,Three,'?',478852,19xx,Outskirts,'?','?'
6597,'?',Three,'?',566578,19xx,Downtown,'?',-118.140465
6598,'?',3,'?',764195,19xx,Uptown,'?',-118.512213
6599,'?',3,'?',213132,19xx,Suburbs,'?',-118.930175
6600,11976,3,'?',731030,19xx,Uptown,'?','?'
6601,large,5,2.5,486714,19xx,Suburbs,34.241293,'?'
6602,10310,'?',2.5,640679,19xx,'?',33.616699,-117.578612
6603,5902,Three,2.98590955318722,263300,'?',Uptown,33.546549,'?'
6604,11799,Three,2.5,782672,19xx,Outskirts,34.212093,'?'
6605,'?',Three,2.5,334756,19xx,Midtown,'?','?'
6606,'?','?','?',180477,'?',Downtown,34.398364,'?'
6607,large,Three,2.5,582799,1930,Midtown,34.53545,'?'
6608,large,'?',1.8613272103848577,554468,19xx,Midtown,'?','?'
6609,7630,Three,2.5,538954,19xx,Midtown,34.705664,'?'
6610,7752,'?',2.5,133605,1917,Suburbs,'?','?'
6611,'?',Three,'?',463476,'?',Downtown,'?',-118.945611
6612,large,5,'?',736976,'?',Suburbs,34.623175,-117.530334
6613,10109,'?',2.5,264544,'?',Suburbs,34.66668,'?'
6614,9225,'?',2.5,536447,19xx,Midtown,'?',-118.363297
6615,11738,Three,'?',731103,1975,Uptown,'?','?'
6616,'?',Three,3.549997163024689,584684,19xx,Downtown,'?','?'
6617,large,'?',1.1450039229301647,644109,19xx,Outskirts,34.487232,'?'
6618,'?',Three,'?',252606,1916,Downtown,34.68302,'?'
6619,large,2,3.7607888265637444,114084,'?',Downtown,33.719389,'?'
6620,'?',Three,2.5,441525,'?',Midtown,'?','?'
6621,'?',Three,'?',446747,1920,'?',33.923297,-118.075938
6622,large,Three,2.5,274862,'?',Midtown,'?','?'
6623,large,Three,2.591100074143726,183226,'?',Suburbs,34.030421,-118.161551
6624,large,1,2.5,625916,1976,Midtown,'?','?'
6625,'?',Three,3.980312965091982,400558,'?',Suburbs,34.501501,'?'
6626,8030,5,2.5,544859,'?',Uptown,33.746791,'?'
6627,large,2,2.5,404621,19xx,Midtown,33.6099,'?'
6628,'?',Three,2.5,102607,19xx,Uptown,33.857138,'?'
6629,'?','?',2.5,423854,19xx,Uptown,34.24533,'?'
6630,10597,6,1.0277135625613654,503319,2007,Downtown,'?',-118.80518
6631,11533,6,2.5,391633,1923,Uptown,'?',-118.761624
6632,large,3,2.5,229228,19xx,Downtown,34.022017,-118.752553
6633,'?','?',2.680055292737289,263870,19xx,Suburbs,'?',-118.616301
6634,6565,Three,1.6380148200097437,792410,19xx,Midtown,34.792055,-118.248756
6635,'?',2,2.4541307708919264,435668,19xx,Outskirts,'?','?'
6636,'?',Three,'?',736082,19xx,Uptown,33.818273,-117.959067
6637,large,2,3.2944604435815315,602414,2021,Downtown,'?','?'
6638,5812,1,'?',572916,19xx,Midtown,'?',-118.222478
6639,9961,'?','?',755619,19xx,Outskirts,'?',-117.9336
6640,5016,'?',2.5,165195,19xx,'?','?','?'
6641,'?',Three,2.5,361456,19xx,Suburbs,34.245182,'?'
6642,large,Three,2.5,731150,'?',Outskirts,34.685503,'?'
6643,'?','?',2.5042355846576605,529237,2002,Suburbs,34.35231,-117.933087
6644,7441,4,2.471378955364009,725020,1948,Suburbs,34.652225,'?'
6645,large,3,'?',754920,'?','?',34.747946,-118.000937
6646,large,'?',2.5,607395,1916,Downtown,34.06753,-118.78982
6647,large,Three,'?',198963,'?','?','?',-118.044153
6648,'?','?','?',653498,19xx,Outskirts,33.798844,'?'
6649,large,Three,2.5,252801,19xx,Downtown,'?',-117.556261
6650,5008,'?','?',282576,'?',Midtown,'?','?'
6651,4333,3,1.5325859413873468,534285,2021,Suburbs,'?','?'
6652,4271,'?',3.804820558139288,266869,1905,Midtown,33.679758,-118.284908
6653,5816,1,'?',531285,1967,Midtown,'?','?'
6654,'?',4,'?',289163,1940,Midtown,34.588736,-117.640146
6655,6047,3,'?',156772,'?',Suburbs,34.215967,'?'
6656,11120,Three,1.35921304226312,403495,1943,'?','?',-118.869524
6657,'?',2,'?',334107,19xx,Suburbs,34.260003,'?'
6658,large,'?',2.5,538281,'?',Midtown,34.523876,'?'
6659,10843,'?','?',488823,'?',Uptown,34.663287,'?'
6660,large,'?',1.9947580913217755,515177,19xx,Outskirts,34.161677,'?'
6661,large,2,'?',319111,2012,Uptown,'?',-117.984878
6662,4658,5,2.5,504675,19xx,Midtown,'?','?'
6663,10805,4,'?',428127,'?',Uptown,34.238383,-117.840065
6664,large,6,2.5,595792,2004,Midtown,'?','?'
6665,9175,Three,'?',702914,'?',Downtown,33.832087,-118.008663
6666,'?',2,2.5,785452,'?',Uptown,'?','?'
6667,large,'?','?',367692,19xx,Midtown,'?',-118.22483
6668,4763,2,2.5,500046,19xx,Suburbs,'?',-118.084401
6669,11693,6,'?',195885,'?',Outskirts,33.953286,-118.853747
6670,'?',Three,2.5,333722,1996,Uptown,34.529667,-117.727091
6671,7806,Three,'?',617824,19xx,Suburbs,33.507097,-118.668709
6672,11387,Three,2.5,297122,19xx,Uptown,33.902603,-118.257766
6673,'?','?',2.5,606441,'?',Outskirts,34.066311,-118.334193
6674,11376,'?',2.5,756431,'?',Midtown,'?',-118.519368
6675,'?',Three,'?',193764,'?','?','?',-118.744785
6676,11565,'?','?',163207,1980,Uptown,33.947194,-118.387258
6677,large,'?',3.6513511556197673,522812,1985,Downtown,'?','?'
6678,'?',1,2.5,394963,19xx,Downtown,'?',-118.744943
6679,8754,Three,'?',384484,1976,'?','?','?'
6680,'?',Three,3.402599657306569,569272,19xx,Uptown,'?','?'
6681,large,Three,'?',792718,'?',Outskirts,'?','?'
6682,'?',Three,2.5,447085,19xx,Suburbs,'?','?'
6683,'?',6,2.363281827047722,648153,19xx,Midtown,34.152464,-117.85352
6684,'?','?',2.5,568185,'?',Downtown,34.337231,'?'
6685,'?',Three,'?',180432,19xx,Outskirts,34.684545,-118.079858
6686,large,Three,3.48141099527892,494810,19xx,Uptown,'?','?'
6687,'?','?','?',348936,'?',Midtown,34.021717,-118.265059
6688,large,Three,'?',725896,19xx,Midtown,33.594667,-118.523751
6689,large,'?',1.9016102978706928,658263,'?',Midtown,34.210659,-118.68285
6690,7413,6,2.5,606439,1956,Uptown,'?',-118.595326
6691,large,'?',3.542924723848306,118397,1972,'?',33.741362,'?'
6692,6676,'?',2.5,500271,2000,Midtown,34.606441,'?'
6693,'?','?','?',449341,19xx,Downtown,'?','?'
6694,large,Three,'?',530364,1999,Uptown,'?','?'
6695,'?','?',2.5,115352,'?',Downtown,'?',-117.853893
6696,large,'?',2.5,415826,1960,Suburbs,34.186918,-118.368342
6697,10097,3,'?',114607,'?',Suburbs,34.676236,'?'
6698,large,Three,2.5,638760,19xx,Suburbs,34.779447,'?'
6699,'?','?',2.5,666047,19xx,Downtown,'?',-118.339134
6700,large,'?','?',342983,19xx,Midtown,'?',-118.57377
6701,large,Three,'?',166797,'?','?','?',-118.12297
6702,5712,'?','?',661518,'?',Outskirts,'?','?'
6703,11749,Three,'?',517460,1926,Uptown,'?','?'
6704,4184,Three,2.681931972406756,328788,1907,Downtown,34.333088,-118.180228
6705,'?','?','?',734032,1901,Suburbs,33.606639,-117.609202
6706,large,Three,2.5,161884,1951,'?',34.162138,-118.188069
6707,'?',Three,'?',575345,'?',Outskirts,'?','?'
6708,large,3,2.5,761256,1906,Suburbs,34.119633,'?'
6709,'?',1,'?',533437,19xx,'?','?',-118.380308
6710,'?',Three,2.5,669672,'?',Outskirts,34.143426,-117.629341
6711,large,'?',2.5,621482,1945,Uptown,'?',-117.753769
6712,11496,5,3.8064816081586184,533327,1954,Downtown,'?',-118.714606
6713,7170,Three,'?',499426,'?',Downtown,'?','?'
6714,large,'?','?',131845,2000,Midtown,'?','?'
6715,large,'?',2.5,204642,19xx,Outskirts,'?','?'
6716,'?',4,2.5,520861,'?',Outskirts,'?',-118.031566
6717,'?',Three,2.5,441469,1938,Outskirts,34.273024,-118.408301
6718,'?',5,'?',643532,'?','?',34.791748,-118.735552
6719,large,'?','?',496117,19xx,Outskirts,'?','?'
6720,5881,'?','?',570436,'?','?',33.903215,'?'
6721,'?',Three,2.5,680330,19xx,'?','?',-117.512249
6722,'?',Three,2.5,484117,1907,Midtown,'?',-118.299
6723,large,'?',2.5,298355,19xx,Downtown,'?','?'
6724,7149,'?',2.5,697421,'?',Suburbs,33.601575,-117.866845
6725,6543,'?',2.5,316233,'?','?','?',-118.367697
6726,large,'?','?',359896,2017,Outskirts,34.473632,'?'
6727,9001,Three,2.5,524809,1941,Uptown,34.460179,-118.919593
6728,large,2,2.9900803316366624,167594,1992,Midtown,34.334751,'?'
6729,large,2,1.9117340485288383,590461,19xx,Downtown,'?','?'
6730,large,2,2.5,335933,19xx,'?','?','?'
6731,large,5,'?',545121,19xx,Uptown,33.901828,'?'
6732,4587,'?',2.9636315972036353,614050,19xx,'?',33.597039,-118.544035
6733,'?','?','?',273930,'?',Midtown,34.13072,-118.952474
6734,large,'?','?',160632,19xx,Suburbs,'?',-118.934722
6735,11447,Three,'?',411656,19xx,Suburbs,34.162669,'?'
6736,large,'?',2.5,186098,'?',Outskirts,'?','?'
6737,'?','?',2.071207340072641,333983,1978,Suburbs,34.217049,'?'
6738,large,5,'?',511704,'?','?',33.579016,-117.975894
6739,'?','?','?',620489,2017,Midtown,'?','?'
6740,large,6,2.5,742711,19xx,Uptown,34.745641,'?'
